[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 19:26:25

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 18:48:34	
Measurement duration (s)	30.459	
File Name	2018_12_17_18_48_34_251	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	12.2950000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81140	
0.817	10.81757	
1.327	10.80618	
1.838	10.80508	
2.348	10.81981	
2.859	10.81285	
3.369	10.82102	
3.880	10.82091	
4.390	10.81079	
4.901	10.80784	
5.411	10.82148	
5.922	10.81913	
6.432	10.82782	
6.942	10.80964	
7.453	10.79269	
7.963	10.78034	
8.474	10.70000	
8.984	10.80379	
9.495	10.84310	
10.005	10.82108	
10.516	10.81388	
11.026	10.79353	
11.537	10.79975	
12.047	10.81418	
12.558	10.81590	
13.068	10.89756	
13.579	10.80573	
14.089	10.80671	
14.600	10.82496	
15.110	10.78700	
15.621	10.87440	
16.131	10.79695	
16.642	10.79830	
17.152	10.81778	
17.662	10.83499	
18.173	10.83632	
18.683	10.80866	
19.194	10.83220	
19.704	10.84574	
20.215	10.88981	
20.725	10.86448	
21.236	10.84628	
21.746	10.78587	
22.257	10.79035	
22.767	10.79825	
23.278	10.82856	
23.788	10.81815	
24.299	10.87643	
24.809	10.81358	
25.320	10.88476	
25.830	10.80497	
26.341	10.79056	
26.851	10.85354	
27.362	10.79679	
27.872	10.82173	
28.382	10.82033	
28.893	10.80982	
29.403	10.80750	
29.914	10.79856	
30.424	10.85718	
30.935	10.83170	
31.445	10.80428	
31.956	10.82861	
32.466	10.81966	
32.977	10.80221	
33.487	10.83267	
33.998	10.78748	
34.508	10.80486	
35.019	10.79702	
35.529	10.81633	
36.040	10.81920	
36.550	10.80496	
37.061	10.84996	
37.571	10.78446	
38.082	10.82095	
38.592	10.80451	
39.102	10.90928	
39.613	10.89222	
40.123	10.85086	
40.634	10.85331	
41.144	10.79355	
41.655	10.85316	
42.165	10.78754	
42.676	10.89555	
43.186	10.83042	
43.697	10.81346	
44.207	10.83301	
44.718	10.94336	
45.228	10.87153	
45.739	10.86463	
46.249	10.84721	
46.760	10.83383	
47.270	10.81142	
47.781	10.81062	
48.291	10.81145	
48.802	10.80782	
49.312	10.80932	
49.822	10.72892	
50.333	10.81703	
50.843	10.79305	
51.354	10.83394	
51.864	10.83394	
52.375	10.82719	
52.885	10.81617	
53.396	10.81269	
53.906	10.82879	
54.417	10.82542	
54.927	10.79965	
55.438	10.77157	
55.948	10.80334	
56.459	10.82814	
56.969	10.80619	
57.480	10.80290	
57.990	10.81253	
58.501	10.78753	
59.011	10.82102	
59.522	10.84243	
60.032	10.79662	
60.542	10.83718	
61.053	10.80012	
61.563	10.83078	
62.074	10.83072	
62.584	10.81131	
63.095	10.82237	
63.605	10.83322	
64.116	10.86998	
64.626	10.86996	
65.137	10.84178	
65.647	10.84178	
66.158	10.82096	
66.668	10.84195	
67.179	10.84130	
67.689	10.81532	
68.200	10.85301	
68.710	10.84528	
69.221	10.87051	
69.731	10.96574	
70.242	10.79431	
70.752	10.82122	
71.262	10.83156	
71.773	10.84603	
72.283	10.81913	
72.794	10.81491	
73.304	10.77795	
73.815	10.79664	
74.325	10.79064	
74.836	10.79054	
75.346	10.83878	
75.857	10.81252	
76.367	10.84155	
76.878	10.82209	
77.388	10.86616	
77.899	10.84385	
78.409	10.83189	
78.920	10.81409	
79.430	10.82139	
79.941	10.84863	
80.451	10.83450	
80.962	10.82161	
81.472	10.80772	
81.982	10.86030	
82.493	10.83558	
83.003	10.82893	
83.514	10.81008	
84.024	10.84668	
84.535	10.86192	
85.045	10.78997	
85.556	10.80599	
86.066	10.78739	
86.577	10.81144	
87.087	10.78992	
87.598	10.78695	
88.108	10.78996	
88.619	10.79902	
89.129	10.92595	
89.640	11.96770	
90.150	11.64880	
90.661	10.78624	
91.171	10.82703	
91.682	10.83534	
92.192	10.80566	
92.702	10.92504	
93.213	10.79445	
93.723	10.88067	
94.234	10.82944	
94.744	10.84516	
95.255	10.82672	
95.765	10.81020	
96.276	10.81929	
96.786	12.20514	
97.297	10.81362	
97.807	10.79181	
98.318	10.79502	
98.828	10.81749	
99.339	10.78523	
99.849	10.80984	
100.360	10.86072	
100.870	10.80789	
101.381	10.85242	
101.891	10.86640	
102.402	10.79431	
102.912	10.79983	
103.422	10.77879	
103.933	10.75961	
104.443	10.79224	
104.954	10.71003	
105.464	10.81182	
105.975	10.74900	
106.485	10.70000	
106.996	12.23471	
107.506	10.84482	
108.017	11.45603	
108.527	10.70000	
109.038	11.55884	
109.548	11.70162	
110.059	11.59488	
110.569	10.75059	
111.080	11.76535	
111.590	12.14111	
112.101	11.62633	
112.611	11.52880	
113.122	10.70000	
113.632	11.88681	
114.142	11.95783	
114.653	10.81935	
