[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 19:25:59

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 18:40:14	
Measurement duration (s)	30.814	
File Name	2018_12_17_18_40_14_112	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	12.2950000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.82012	
0.817	10.80637	
1.327	10.82275	
1.838	10.81870	
2.348	10.82518	
2.859	10.83405	
3.369	10.82648	
3.880	10.82241	
4.390	10.83735	
4.901	10.83096	
5.411	10.82180	
5.922	10.75651	
6.432	10.83792	
6.942	10.82225	
7.453	10.84665	
7.963	10.80424	
8.474	10.83148	
8.984	10.80009	
9.495	10.83041	
10.005	10.88302	
10.516	10.84152	
11.026	10.79856	
11.537	10.82075	
12.047	10.81026	
12.558	10.81106	
13.068	10.73487	
13.579	10.78440	
14.089	10.80547	
14.600	10.79875	
15.110	10.85885	
15.621	10.81223	
16.131	10.77800	
16.642	10.81274	
17.152	10.82726	
17.662	10.81069	
18.173	10.79568	
18.683	10.78582	
19.194	10.79658	
19.704	10.83746	
20.215	10.78551	
20.725	10.78784	
21.236	10.84247	
21.746	10.79408	
22.257	10.80196	
22.767	10.78007	
23.278	10.82261	
23.788	10.81837	
24.299	10.79423	
24.809	10.85466	
25.320	10.78026	
25.830	10.85299	
26.341	10.81752	
26.851	10.77542	
27.362	10.84004	
27.872	10.80319	
28.382	10.81653	
28.893	10.83007	
29.403	10.82216	
29.914	10.84905	
30.424	10.79267	
30.935	10.79427	
31.445	10.83073	
31.956	10.77630	
32.466	10.85549	
32.977	10.78406	
33.487	10.83575	
33.998	10.78677	
34.508	10.83920	
35.019	10.86844	
35.529	10.80909	
36.040	10.87945	
36.550	10.76724	
37.061	10.79046	
37.571	10.80865	
38.082	10.85895	
38.592	10.80238	
39.102	10.80930	
39.613	10.85533	
40.123	10.80931	
40.634	10.85416	
41.144	10.83727	
41.655	10.79949	
42.165	10.70000	
42.676	10.82143	
43.186	10.82654	
43.697	10.77478	
44.207	10.80949	
44.718	10.79268	
45.228	10.83532	
45.739	10.89082	
46.249	10.87113	
46.760	10.79779	
47.270	10.86398	
47.781	10.80143	
48.291	10.77315	
48.802	10.79061	
49.312	10.76845	
49.822	10.81937	
50.333	10.80068	
50.843	10.83137	
51.354	10.90022	
51.864	10.86754	
52.375	10.77144	
52.885	10.79594	
53.396	10.85396	
53.906	10.81480	
54.417	10.78732	
54.927	10.83425	
55.438	10.82327	
55.948	10.88751	
56.459	10.79035	
56.969	10.82220	
57.480	10.81784	
57.990	10.82819	
58.501	10.79481	
59.011	10.80428	
59.522	10.87121	
60.032	10.83124	
60.542	10.84038	
61.053	10.81034	
61.563	10.78968	
62.074	10.83807	
62.584	10.92774	
63.095	10.80905	
63.605	10.80688	
64.116	10.83121	
64.626	10.79376	
65.137	10.80216	
65.647	10.79102	
66.158	10.79042	
66.668	10.83993	
67.179	10.82331	
67.689	10.80068	
68.200	10.78042	
68.710	10.81808	
69.221	10.76972	
69.731	10.80032	
70.242	10.80255	
70.752	10.84085	
71.262	10.82285	
71.773	10.80530	
72.283	10.79699	
72.794	10.85559	
73.304	10.81337	
73.815	10.84193	
74.325	10.79254	
74.836	10.79945	
75.346	10.88343	
75.857	10.83724	
76.367	10.81268	
76.878	10.79192	
77.388	10.83134	
77.899	10.82570	
78.409	10.80919	
78.920	10.87430	
79.430	10.84547	
79.941	10.91043	
80.451	10.84604	
80.962	10.87446	
81.472	10.78908	
81.982	10.80685	
82.493	10.83302	
83.003	10.77963	
83.514	10.94779	
84.024	10.80648	
84.535	10.78633	
85.045	10.79052	
85.556	10.88714	
86.066	10.80348	
86.577	10.76163	
87.087	10.77101	
87.598	10.77377	
88.108	10.78506	
88.619	10.77158	
89.129	10.76402	
89.640	10.79260	
90.150	11.71851	
90.661	10.78607	
91.171	10.79181	
91.682	10.83999	
92.192	10.79994	
92.702	10.87680	
93.213	10.81716	
93.723	10.76510	
94.234	10.80111	
94.744	10.80726	
95.255	10.80506	
95.765	10.83946	
96.276	10.85244	
96.786	10.70000	
97.297	10.99724	
97.807	10.82827	
98.318	10.81510	
98.828	10.80002	
99.339	10.79055	
99.849	10.83608	
100.360	10.79317	
100.870	10.76523	
101.381	10.87396	
101.891	10.88362	
102.402	10.84174	
102.912	10.82909	
103.422	10.78576	
103.933	10.78320	
104.443	10.77027	
104.954	10.78330	
105.464	10.70000	
105.975	10.70000	
106.485	11.10997	
106.996	10.70000	
107.506	10.77240	
108.017	10.91788	
108.527	11.60179	
109.038	11.93163	
109.548	11.00880	
110.059	11.59167	
110.569	12.00253	
111.080	11.96687	
111.590	12.17523	
112.101	11.55287	
112.611	10.77445	
113.122	11.04156	
113.632	10.70000	
114.142	10.88401	
114.653	10.77669	
