[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 16:55:28

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 16:48:44	
Measurement duration (s)	17.315	
File Name	2018_12_17_16_48_44_575	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.82787	
0.817	10.80405	
1.327	10.82020	
1.838	10.79661	
2.348	10.82356	
2.859	10.84105	
3.369	10.81929	
3.880	10.83219	
4.390	10.79994	
4.901	10.82104	
5.411	10.81447	
5.922	10.83217	
6.432	10.85905	
6.942	10.80975	
7.453	10.82963	
7.963	10.83952	
8.474	10.89645	
8.984	10.80122	
9.495	10.80054	
10.005	10.81715	
10.516	10.80811	
11.026	10.95325	
11.537	10.80085	
12.047	10.79321	
12.558	10.82755	
13.068	10.82767	
13.579	10.83834	
14.089	10.81199	
14.600	10.82009	
15.110	10.82813	
15.621	10.81327	
16.131	10.84508	
16.642	10.88332	
17.152	10.84927	
17.662	10.77081	
18.173	10.85842	
18.683	10.82913	
19.194	10.79517	
19.704	10.83142	
20.215	10.81104	
20.725	10.84631	
21.236	10.81653	
21.746	10.76209	
22.257	10.81616	
22.767	10.81988	
23.278	10.82881	
23.788	10.81205	
24.299	10.77341	
24.809	10.82559	
25.320	10.92756	
25.830	10.79423	
26.341	10.95643	
26.851	10.81374	
27.362	10.89793	
27.872	10.82981	
28.382	10.82564	
28.893	10.82396	
29.403	10.81194	
29.914	10.83335	
30.424	10.81231	
30.935	10.84186	
31.445	10.81510	
31.956	10.87115	
32.466	10.90948	
32.977	10.81320	
33.487	10.82491	
33.998	10.84160	
34.508	10.86128	
35.019	10.86201	
35.529	10.87433	
36.040	10.79701	
36.550	10.82373	
37.061	10.80664	
37.571	10.84481	
38.082	10.81764	
38.592	10.81123	
39.102	10.81907	
39.613	10.82107	
40.123	10.82355	
40.634	10.81143	
41.144	10.81843	
41.655	10.84982	
42.165	10.85493	
42.676	10.87941	
43.186	10.83205	
43.697	10.86202	
44.207	10.81790	
44.718	10.81635	
45.228	10.84630	
45.739	10.83998	
46.249	10.85409	
46.760	10.87128	
47.270	10.94941	
47.781	10.87081	
48.291	10.96710	
48.802	10.79176	
49.312	10.81137	
49.822	10.78895	
50.333	10.79969	
50.843	10.79487	
51.354	10.80221	
51.864	10.86529	
52.375	10.80091	
52.885	10.83659	
53.396	10.83733	
53.906	10.81347	
54.417	10.79884	
54.927	10.82755	
55.438	10.84421	
55.948	10.81704	
56.459	10.86847	
56.969	10.78819	
57.480	10.80922	
57.990	10.82903	
58.501	10.81987	
59.011	10.79337	
59.522	10.83265	
60.032	10.83129	
60.542	10.80518	
61.053	10.70000	
61.563	10.93336	
62.074	10.81200	
62.584	10.81711	
63.095	10.83207	
63.605	10.82604	
64.116	10.86825	
64.626	10.83164	
65.137	10.79059	
65.647	10.75116	
66.158	10.83332	
66.668	10.86314	
67.179	10.87479	
67.689	10.81087	
68.200	10.79429	
68.710	10.83671	
69.221	10.84710	
69.731	10.85610	
70.242	10.80765	
70.752	10.83696	
71.262	10.78741	
71.773	10.81069	
72.283	10.92870	
72.794	10.86663	
73.304	10.85513	
73.815	10.86048	
74.325	10.82219	
74.836	10.82332	
75.346	10.77791	
75.857	10.85780	
76.367	10.81928	
76.878	10.82597	
77.388	10.78418	
77.899	10.80829	
78.409	10.81220	
78.920	10.83770	
79.430	10.83070	
79.941	10.80885	
80.451	10.82343	
80.962	10.90840	
81.472	10.84007	
81.982	10.84054	
82.493	10.85292	
83.003	10.84385	
83.514	10.82673	
84.024	10.81366	
84.535	10.86718	
85.045	10.84320	
85.556	10.76780	
86.066	10.93018	
86.577	10.79847	
87.087	10.80230	
87.598	10.79865	
88.108	10.77268	
88.619	10.76823	
89.129	10.78995	
89.640	10.98380	
90.150	10.87144	
90.661	11.06484	
91.171	10.89109	
91.682	10.92828	
92.192	10.84503	
92.702	10.78337	
93.213	10.87928	
93.723	10.82142	
94.234	10.81899	
94.744	10.92090	
95.255	10.81767	
95.765	10.85256	
96.276	10.81202	
96.786	10.70000	
97.297	10.96988	
97.807	10.90694	
98.318	10.86187	
98.828	10.91235	
99.339	10.87453	
99.849	10.83693	
100.360	10.82285	
100.870	10.83315	
101.381	10.92321	
101.891	10.80092	
102.402	10.77386	
102.912	10.84742	
103.422	10.83398	
103.933	10.95335	
104.443	10.72691	
104.954	11.32969	
105.464	11.12041	
105.975	10.72414	
106.485	11.19245	
106.996	11.54493	
107.506	11.32663	
108.017	10.74399	
108.527	10.72057	
109.038	11.24255	
109.548	11.08652	
110.059	10.99378	
110.569	10.84560	
111.080	11.17344	
111.590	10.98070	
112.101	11.34008	
112.611	11.12853	
113.122	11.47201	
113.632	11.04729	
114.142	11.30043	
114.653	10.95572	
