[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 16:53:56

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 16:41:33	
Measurement duration (s)	17.228	
File Name	2018_12_17_16_41_33_191	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.80787	
0.817	10.81357	
1.327	10.80835	
1.838	10.81153	
2.348	10.81744	
2.859	10.81267	
3.369	10.83203	
3.880	10.82854	
4.390	10.81594	
4.901	10.83631	
5.411	10.82335	
5.922	10.81566	
6.432	10.81205	
6.942	10.80286	
7.453	10.80673	
7.963	10.82008	
8.474	10.84384	
8.984	10.80729	
9.495	10.81274	
10.005	10.86777	
10.516	10.82719	
11.026	10.82355	
11.537	10.81231	
12.047	10.80032	
12.558	10.79932	
13.068	10.81533	
13.579	10.80081	
14.089	10.80980	
14.600	10.81563	
15.110	10.77999	
15.621	10.81356	
16.131	10.77630	
16.642	10.83025	
17.152	10.80810	
17.662	10.84523	
18.173	10.81019	
18.683	10.78758	
19.194	10.81805	
19.704	10.74786	
20.215	10.82513	
20.725	10.83084	
21.236	10.83627	
21.746	10.84269	
22.257	10.81910	
22.767	10.83979	
23.278	10.81301	
23.788	10.82943	
24.299	10.79514	
24.809	10.81310	
25.320	10.86451	
25.830	10.84151	
26.341	10.82442	
26.851	10.79648	
27.362	10.75389	
27.872	10.79783	
28.382	10.80791	
28.893	10.82264	
29.403	10.83543	
29.914	10.77955	
30.424	10.80112	
30.935	10.76831	
31.445	10.86794	
31.956	10.82426	
32.466	10.82814	
32.977	10.79253	
33.487	10.85541	
33.998	10.84495	
34.508	10.86953	
35.019	10.86661	
35.529	10.77601	
36.040	10.80182	
36.550	10.82758	
37.061	10.77473	
37.571	10.86287	
38.082	10.78598	
38.592	10.84026	
39.102	10.75824	
39.613	10.77778	
40.123	10.80988	
40.634	10.81467	
41.144	10.78790	
41.655	10.82437	
42.165	10.80221	
42.676	10.77986	
43.186	10.82275	
43.697	10.90604	
44.207	10.80655	
44.718	10.81471	
45.228	10.79262	
45.739	10.80019	
46.249	10.94292	
46.760	10.84033	
47.270	10.79465	
47.781	10.84871	
48.291	10.84185	
48.802	10.82208	
49.312	10.82514	
49.822	10.81199	
50.333	10.84258	
50.843	10.82484	
51.354	10.82845	
51.864	10.81108	
52.375	10.80657	
52.885	10.84887	
53.396	10.83657	
53.906	10.79435	
54.417	10.82090	
54.927	10.78598	
55.438	10.82905	
55.948	10.86850	
56.459	10.79817	
56.969	10.81626	
57.480	10.81079	
57.990	10.82097	
58.501	10.82718	
59.011	10.84394	
59.522	10.84079	
60.032	10.85213	
60.542	10.82027	
61.053	10.81129	
61.563	10.81412	
62.074	10.85507	
62.584	10.87125	
63.095	10.81460	
63.605	10.82490	
64.116	10.85621	
64.626	10.84193	
65.137	10.86961	
65.647	10.80763	
66.158	10.79754	
66.668	10.84302	
67.179	10.82939	
67.689	10.80601	
68.200	10.78383	
68.710	10.78971	
69.221	10.81756	
69.731	10.80395	
70.242	10.80382	
70.752	10.81361	
71.262	10.80565	
71.773	10.82808	
72.283	10.86225	
72.794	10.82546	
73.304	10.80422	
73.815	10.84319	
74.325	10.82232	
74.836	10.83489	
75.346	10.83109	
75.857	10.81634	
76.367	10.88606	
76.878	10.79477	
77.388	10.79386	
77.899	10.79072	
78.409	10.81950	
78.920	10.88955	
79.430	10.76890	
79.941	10.80028	
80.451	10.79568	
80.962	10.81282	
81.472	10.82511	
81.982	10.75309	
82.493	10.75228	
83.003	10.79193	
83.514	10.80841	
84.024	10.78161	
84.535	10.76291	
85.045	10.81714	
85.556	10.88403	
86.066	10.77751	
86.577	10.79303	
87.087	10.78314	
87.598	10.76927	
88.108	10.80689	
88.619	10.77174	
89.129	10.79524	
89.640	10.80957	
90.150	11.13559	
90.661	10.81714	
91.171	10.83103	
91.682	10.81371	
92.192	10.79075	
92.702	10.81128	
93.213	10.83009	
93.723	10.78230	
94.234	10.78094	
94.744	10.80097	
95.255	10.81582	
95.765	10.81642	
96.276	10.87924	
96.786	10.82590	
97.297	10.84133	
97.807	10.76811	
98.318	10.76999	
98.828	10.81594	
99.339	10.83144	
99.849	10.78641	
100.360	10.78923	
100.870	10.79866	
101.381	10.81523	
101.891	10.81283	
102.402	10.81713	
102.912	10.84308	
103.422	10.83053	
103.933	10.83316	
104.443	10.82357	
104.954	10.79133	
105.464	10.80564	
105.975	10.70000	
106.485	10.70000	
106.996	11.52413	
107.506	11.02003	
108.017	11.51074	
108.527	10.89062	
109.038	11.31447	
109.548	11.27638	
110.059	10.70000	
110.569	10.87573	
111.080	11.28762	
111.590	11.29522	
112.101	11.10950	
112.611	11.03962	
113.122	10.70000	
113.632	11.41745	
114.142	11.05428	
114.653	11.15051	
