[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 16:55:54

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 16:50:55	
Measurement duration (s)	17.649	
File Name	2018_12_17_16_50_55_193	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.82160	
0.817	10.81315	
1.327	10.79849	
1.838	10.81136	
2.348	10.81483	
2.859	10.81878	
3.369	10.81491	
3.880	10.79289	
4.390	10.81715	
4.901	10.85216	
5.411	10.80613	
5.922	10.83636	
6.432	10.84046	
6.942	10.85572	
7.453	10.77605	
7.963	10.79681	
8.474	10.82549	
8.984	10.80999	
9.495	10.87824	
10.005	10.80378	
10.516	10.80350	
11.026	10.82079	
11.537	10.85740	
12.047	10.81700	
12.558	10.79959	
13.068	10.82593	
13.579	10.83591	
14.089	10.82994	
14.600	10.80002	
15.110	10.82157	
15.621	10.78915	
16.131	10.82633	
16.642	10.82175	
17.152	10.82985	
17.662	10.83632	
18.173	10.80799	
18.683	10.81517	
19.194	10.90665	
19.704	10.84937	
20.215	10.85750	
20.725	10.81512	
21.236	10.80597	
21.746	10.84873	
22.257	10.84886	
22.767	10.79991	
23.278	10.83182	
23.788	10.83587	
24.299	10.82922	
24.809	10.80682	
25.320	10.84809	
25.830	10.84104	
26.341	10.84097	
26.851	10.93447	
27.362	10.82923	
27.872	10.83642	
28.382	10.78769	
28.893	10.84012	
29.403	10.83225	
29.914	10.79394	
30.424	10.70000	
30.935	10.81188	
31.445	10.83078	
31.956	10.81210	
32.466	10.82318	
32.977	10.86082	
33.487	10.79968	
33.998	10.77503	
34.508	10.80494	
35.019	10.85927	
35.529	10.81769	
36.040	10.70000	
36.550	10.91700	
37.061	10.80031	
37.571	10.87797	
38.082	10.83539	
38.592	10.80425	
39.102	10.94536	
39.613	10.81676	
40.123	10.83591	
40.634	10.82300	
41.144	10.84072	
41.655	10.72997	
42.165	10.80885	
42.676	10.76464	
43.186	10.82445	
43.697	10.81168	
44.207	10.79956	
44.718	10.84547	
45.228	10.85447	
45.739	10.85730	
46.249	10.84765	
46.760	10.80594	
47.270	10.76719	
47.781	10.78040	
48.291	10.81744	
48.802	10.76522	
49.312	10.79267	
49.822	10.80191	
50.333	10.84407	
50.843	10.80267	
51.354	10.82071	
51.864	10.83691	
52.375	10.85137	
52.885	10.84578	
53.396	10.84087	
53.906	10.81075	
54.417	10.80347	
54.927	10.84804	
55.438	10.87336	
55.948	10.81382	
56.459	10.82396	
56.969	10.80077	
57.480	10.82065	
57.990	10.80219	
58.501	10.84036	
59.011	10.83177	
59.522	10.80522	
60.032	10.82609	
60.542	10.82727	
61.053	10.81588	
61.563	10.83641	
62.074	10.83048	
62.584	10.82822	
63.095	10.83946	
63.605	10.80918	
64.116	10.85269	
64.626	10.70448	
65.137	10.85277	
65.647	10.84873	
66.158	10.84501	
66.668	10.77463	
67.179	10.82702	
67.689	10.70000	
68.200	10.79721	
68.710	10.80191	
69.221	10.81942	
69.731	10.80587	
70.242	10.82914	
70.752	10.85345	
71.262	10.78135	
71.773	10.80420	
72.283	10.82069	
72.794	10.84789	
73.304	10.79650	
73.815	10.81503	
74.325	10.79908	
74.836	10.80529	
75.346	10.82584	
75.857	10.81007	
76.367	10.81525	
76.878	10.87744	
77.388	10.84436	
77.899	10.84724	
78.409	10.84204	
78.920	10.79273	
79.430	10.82818	
79.941	10.85715	
80.451	10.78393	
80.962	10.93657	
81.472	10.80595	
81.982	10.81295	
82.493	10.85710	
83.003	10.87595	
83.514	10.83792	
84.024	10.82607	
84.535	10.81981	
85.045	10.77563	
85.556	10.79856	
86.066	10.97031	
86.577	10.72257	
87.087	10.76642	
87.598	10.76499	
88.108	10.77142	
88.619	10.79043	
89.129	10.79473	
89.640	11.02770	
90.150	10.93557	
90.661	10.93967	
91.171	10.82016	
91.682	10.70000	
92.192	10.81022	
92.702	10.84471	
93.213	10.82379	
93.723	10.80025	
94.234	10.83270	
94.744	10.82135	
95.255	10.82284	
95.765	10.80930	
96.276	10.73007	
96.786	10.70000	
97.297	10.84899	
97.807	10.78547	
98.318	10.83188	
98.828	10.79409	
99.339	11.02556	
99.849	10.79460	
100.360	10.79401	
100.870	10.79517	
101.381	10.78593	
101.891	10.70591	
102.402	10.79184	
102.912	10.80112	
103.422	10.76969	
103.933	10.77180	
104.443	10.77430	
104.954	10.82919	
105.464	10.74589	
105.975	10.78617	
106.485	10.70000	
106.996	11.48484	
107.506	10.77466	
108.017	10.74194	
108.527	10.96883	
109.038	10.82265	
109.548	11.39325	
110.059	11.00871	
110.569	11.25037	
111.080	11.19708	
111.590	11.44768	
112.101	11.30941	
112.611	10.79924	
113.122	11.51295	
113.632	11.50339	
114.142	10.70000	
114.653	10.70000	
