[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 16:56:43

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 16:49:27	
Measurement duration (s)	17.208	
File Name	2018_12_17_16_49_27_863	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81767	
0.817	10.82822	
1.327	10.80377	
1.838	10.83364	
2.348	10.81775	
2.859	10.81820	
3.369	10.82433	
3.880	10.83321	
4.390	10.82727	
4.901	10.84654	
5.411	10.81147	
5.922	10.82791	
6.432	10.78565	
6.942	10.80620	
7.453	10.79124	
7.963	10.86188	
8.474	10.78205	
8.984	10.88051	
9.495	10.82261	
10.005	10.80935	
10.516	10.88755	
11.026	10.82174	
11.537	10.81235	
12.047	10.84347	
12.558	10.82348	
13.068	10.86687	
13.579	10.88439	
14.089	10.82339	
14.600	10.80979	
15.110	10.85588	
15.621	10.87648	
16.131	10.82387	
16.642	10.81540	
17.152	10.79782	
17.662	10.81690	
18.173	10.79851	
18.683	10.81253	
19.194	10.84260	
19.704	10.80349	
20.215	10.82247	
20.725	10.85141	
21.236	10.83863	
21.746	10.88270	
22.257	10.86551	
22.767	10.70000	
23.278	10.90332	
23.788	10.81509	
24.299	10.80932	
24.809	10.85915	
25.320	10.86002	
25.830	10.80566	
26.341	10.82878	
26.851	10.92912	
27.362	10.82868	
27.872	10.83937	
28.382	10.87245	
28.893	10.87436	
29.403	10.83212	
29.914	10.79360	
30.424	10.76996	
30.935	10.80819	
31.445	10.81509	
31.956	10.91410	
32.466	10.82558	
32.977	10.84838	
33.487	10.80603	
33.998	10.80300	
34.508	10.81735	
35.019	10.81838	
35.529	10.79816	
36.040	10.81006	
36.550	10.83850	
37.061	10.89025	
37.571	10.70000	
38.082	10.85999	
38.592	10.88149	
39.102	10.89908	
39.613	10.84509	
40.123	10.89181	
40.634	10.84342	
41.144	10.80932	
41.655	10.80694	
42.165	10.84723	
42.676	10.81519	
43.186	10.80274	
43.697	10.82704	
44.207	10.81546	
44.718	10.83270	
45.228	10.84651	
45.739	10.86358	
46.249	10.84063	
46.760	10.79043	
47.270	10.77724	
47.781	10.79832	
48.291	10.85629	
48.802	10.85040	
49.312	10.84284	
49.822	10.85421	
50.333	10.87330	
50.843	10.82719	
51.354	10.81841	
51.864	10.87039	
52.375	10.84542	
52.885	10.77518	
53.396	10.85024	
53.906	10.85314	
54.417	10.84112	
54.927	10.81579	
55.438	10.80305	
55.948	10.80837	
56.459	10.82620	
56.969	10.80471	
57.480	10.79305	
57.990	10.77656	
58.501	10.84587	
59.011	10.82239	
59.522	10.82980	
60.032	10.83578	
60.542	10.81403	
61.053	10.82052	
61.563	10.79351	
62.074	10.79502	
62.584	10.86347	
63.095	10.82851	
63.605	10.83443	
64.116	10.83765	
64.626	10.90546	
65.137	10.87313	
65.647	10.81165	
66.158	10.96400	
66.668	10.83755	
67.179	10.83355	
67.689	10.81532	
68.200	10.82348	
68.710	10.82184	
69.221	10.81321	
69.731	10.83946	
70.242	10.88602	
70.752	10.80917	
71.262	10.80534	
71.773	10.79628	
72.283	10.79673	
72.794	10.79784	
73.304	10.81008	
73.815	10.80155	
74.325	10.79060	
74.836	10.81034	
75.346	10.88309	
75.857	10.88912	
76.367	10.84686	
76.878	10.80349	
77.388	10.82699	
77.899	10.88243	
78.409	10.84557	
78.920	10.87478	
79.430	10.87470	
79.941	10.87696	
80.451	10.83995	
80.962	10.81291	
81.472	10.82020	
81.982	10.84282	
82.493	10.79237	
83.003	10.80042	
83.514	10.81082	
84.024	10.80049	
84.535	10.81998	
85.045	10.80681	
85.556	10.77703	
86.066	10.77359	
86.577	10.79323	
87.087	10.79930	
87.598	10.78200	
88.108	10.81317	
88.619	10.80442	
89.129	10.95908	
89.640	11.27004	
90.150	10.94124	
90.661	10.93795	
91.171	10.80716	
91.682	10.84831	
92.192	10.75553	
92.702	10.88558	
93.213	10.84199	
93.723	10.88111	
94.234	10.81665	
94.744	10.86670	
95.255	10.83493	
95.765	10.82654	
96.276	10.83334	
96.786	10.87528	
97.297	10.80557	
97.807	10.80494	
98.318	10.79632	
98.828	10.83353	
99.339	10.87792	
99.849	10.82829	
100.360	10.82503	
100.870	10.83550	
101.381	10.84570	
101.891	10.80259	
102.402	10.81863	
102.912	10.84373	
103.422	10.79830	
103.933	10.76336	
104.443	10.77888	
104.954	10.79519	
105.464	10.76233	
105.975	10.74094	
106.485	10.78000	
106.996	10.70000	
107.506	10.70000	
108.017	10.70000	
108.527	11.27086	
109.038	10.70000	
109.548	10.70547	
110.059	10.70478	
110.569	11.21870	
111.080	10.70000	
111.590	11.16334	
112.101	11.10295	
112.611	10.79660	
113.122	10.95826	
113.632	10.72369	
114.142	11.10564	
114.653	10.72299	
