[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 16:54:23

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 16:42:55	
Measurement duration (s)	17.564	
File Name	2018_12_17_16_42_55_767	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.80736	
0.817	10.80697	
1.327	10.80380	
1.838	10.79951	
2.348	10.82749	
2.859	10.82839	
3.369	10.83709	
3.880	10.83278	
4.390	10.81537	
4.901	10.89713	
5.411	10.81803	
5.922	10.83485	
6.432	10.81392	
6.942	10.82168	
7.453	10.85445	
7.963	10.80875	
8.474	10.78085	
8.984	10.81992	
9.495	10.85904	
10.005	10.84879	
10.516	10.80527	
11.026	10.85888	
11.537	10.86845	
12.047	10.84999	
12.558	10.81454	
13.068	10.87055	
13.579	10.79631	
14.089	10.85291	
14.600	10.82832	
15.110	10.94455	
15.621	10.87322	
16.131	10.85172	
16.642	10.80294	
17.152	10.82275	
17.662	10.78769	
18.173	10.81153	
18.683	10.84176	
19.194	10.79846	
19.704	10.80711	
20.215	10.81396	
20.725	10.78309	
21.236	10.92116	
21.746	10.80409	
22.257	10.86096	
22.767	10.81914	
23.278	10.79035	
23.788	10.77115	
24.299	10.81407	
24.809	10.83855	
25.320	10.80093	
25.830	10.85845	
26.341	10.87978	
26.851	10.85824	
27.362	10.80553	
27.872	10.85739	
28.382	10.93519	
28.893	10.86514	
29.403	10.84194	
29.914	10.85328	
30.424	10.82500	
30.935	10.80378	
31.445	10.83264	
31.956	10.82895	
32.466	10.81381	
32.977	10.83481	
33.487	10.80214	
33.998	10.83903	
34.508	10.85817	
35.019	10.82001	
35.529	10.87977	
36.040	10.86854	
36.550	10.86265	
37.061	10.90266	
37.571	10.91932	
38.082	10.72310	
38.592	10.88213	
39.102	10.78423	
39.613	10.83354	
40.123	10.86991	
40.634	10.85676	
41.144	10.86117	
41.655	10.75359	
42.165	10.77742	
42.676	10.79022	
43.186	10.81026	
43.697	10.84376	
44.207	10.79994	
44.718	10.80326	
45.228	10.82866	
45.739	10.89942	
46.249	10.79476	
46.760	10.82845	
47.270	10.84122	
47.781	10.85760	
48.291	10.79091	
48.802	10.86584	
49.312	10.79058	
49.822	10.83163	
50.333	10.81118	
50.843	10.80411	
51.354	10.86015	
51.864	10.83112	
52.375	10.86479	
52.885	10.85083	
53.396	10.84554	
53.906	10.84008	
54.417	10.85755	
54.927	10.82225	
55.438	10.79344	
55.948	10.90358	
56.459	10.84274	
56.969	10.81711	
57.480	10.82347	
57.990	10.81574	
58.501	10.83769	
59.011	10.74744	
59.522	10.78994	
60.032	10.81175	
60.542	10.85035	
61.053	10.87688	
61.563	10.77080	
62.074	10.82656	
62.584	10.83289	
63.095	10.89854	
63.605	10.94236	
64.116	10.86210	
64.626	10.79347	
65.137	10.82624	
65.647	10.84836	
66.158	10.94311	
66.668	10.86188	
67.179	10.79508	
67.689	10.81659	
68.200	10.82216	
68.710	10.84159	
69.221	10.85494	
69.731	10.80922	
70.242	10.80815	
70.752	10.86568	
71.262	10.81662	
71.773	10.82687	
72.283	10.79294	
72.794	10.80636	
73.304	10.84131	
73.815	10.80475	
74.325	10.79151	
74.836	10.78400	
75.346	10.80257	
75.857	10.80481	
76.367	10.77864	
76.878	10.85862	
77.388	10.83246	
77.899	10.81756	
78.409	10.83680	
78.920	10.88314	
79.430	10.83860	
79.941	10.79402	
80.451	10.86664	
80.962	10.90003	
81.472	10.75454	
81.982	10.87748	
82.493	10.79320	
83.003	10.83613	
83.514	10.79376	
84.024	10.77062	
84.535	10.79518	
85.045	10.86846	
85.556	10.76187	
86.066	10.74784	
86.577	10.75968	
87.087	10.76906	
87.598	10.76706	
88.108	10.78153	
88.619	10.75778	
89.129	10.92415	
89.640	10.93337	
90.150	11.02331	
90.661	10.97413	
91.171	10.92280	
91.682	10.83516	
92.192	10.89471	
92.702	10.93831	
93.213	10.80325	
93.723	10.91540	
94.234	10.82400	
94.744	10.84322	
95.255	10.84737	
95.765	10.77642	
96.276	10.80826	
96.786	10.79977	
97.297	10.80613	
97.807	10.84163	
98.318	10.76444	
98.828	10.79736	
99.339	10.80241	
99.849	10.82944	
100.360	10.83642	
100.870	10.89055	
101.381	10.79822	
101.891	10.84862	
102.402	10.79341	
102.912	10.75052	
103.422	10.85555	
103.933	10.70000	
104.443	10.89866	
104.954	10.82922	
105.464	10.88477	
105.975	11.29844	
106.485	10.88785	
106.996	11.48473	
107.506	11.26795	
108.017	11.46241	
108.527	11.00710	
109.038	10.88353	
109.548	11.18260	
110.059	11.23538	
110.569	11.38420	
111.080	10.95167	
111.590	10.77009	
112.101	11.14002	
112.611	10.93886	
113.122	11.20852	
113.632	10.73682	
114.142	11.07042	
114.653	11.01921	
