[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 16:54:52

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 16:46:04	
Measurement duration (s)	17.657	
File Name	2018_12_17_16_46_04_310	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81788	
0.817	10.82860	
1.327	10.82325	
1.838	10.81250	
2.348	10.81126	
2.859	10.82225	
3.369	10.83208	
3.880	10.81599	
4.390	10.82772	
4.901	10.83066	
5.411	10.82480	
5.922	10.86497	
6.432	10.81049	
6.942	10.80984	
7.453	10.80193	
7.963	10.85289	
8.474	10.83096	
8.984	10.85733	
9.495	10.79638	
10.005	10.83400	
10.516	10.82652	
11.026	10.82432	
11.537	10.80796	
12.047	10.82859	
12.558	10.81455	
13.068	10.85812	
13.579	10.84055	
14.089	10.84466	
14.600	10.83880	
15.110	10.89887	
15.621	10.80967	
16.131	10.86443	
16.642	10.80627	
17.152	10.84091	
17.662	10.80302	
18.173	10.84239	
18.683	10.84632	
19.194	10.80764	
19.704	10.81725	
20.215	10.82402	
20.725	10.87830	
21.236	10.91831	
21.746	10.80283	
22.257	10.81401	
22.767	10.83018	
23.278	10.83556	
23.788	10.83197	
24.299	10.86286	
24.809	10.84696	
25.320	10.77928	
25.830	10.84521	
26.341	10.82707	
26.851	10.86259	
27.362	10.83275	
27.872	10.82106	
28.382	10.87994	
28.893	10.84992	
29.403	10.86222	
29.914	10.82752	
30.424	10.78662	
30.935	10.81796	
31.445	10.85105	
31.956	10.84018	
32.466	10.80070	
32.977	10.83513	
33.487	10.80170	
33.998	10.86328	
34.508	10.83788	
35.019	10.84120	
35.529	10.90603	
36.040	10.85131	
36.550	10.79456	
37.061	10.81267	
37.571	10.85237	
38.082	10.81013	
38.592	10.80212	
39.102	10.79703	
39.613	10.85051	
40.123	10.93282	
40.634	10.79448	
41.144	10.83699	
41.655	10.81910	
42.165	10.81543	
42.676	10.82685	
43.186	10.99063	
43.697	10.82010	
44.207	10.84833	
44.718	10.90496	
45.228	10.86099	
45.739	10.86306	
46.249	10.70000	
46.760	10.81761	
47.270	10.82268	
47.781	10.82973	
48.291	10.81885	
48.802	10.81396	
49.312	10.79437	
49.822	10.81188	
50.333	10.81942	
50.843	10.81548	
51.354	10.84605	
51.864	10.83522	
52.375	10.83859	
52.885	10.83020	
53.396	10.82036	
53.906	10.82447	
54.417	10.83613	
54.927	10.83404	
55.438	10.84494	
55.948	10.83688	
56.459	10.79973	
56.969	10.83828	
57.480	10.81225	
57.990	10.83919	
58.501	10.87617	
59.011	10.83988	
59.522	10.82170	
60.032	10.80450	
60.542	10.79168	
61.053	10.81849	
61.563	10.81834	
62.074	10.79885	
62.584	10.80646	
63.095	10.79686	
63.605	10.80859	
64.116	10.81761	
64.626	10.83092	
65.137	10.82426	
65.647	10.82716	
66.158	10.90584	
66.668	10.81004	
67.179	10.85476	
67.689	10.80582	
68.200	10.82759	
68.710	10.83125	
69.221	10.82458	
69.731	10.80156	
70.242	10.81368	
70.752	10.87067	
71.262	10.80251	
71.773	10.86193	
72.283	10.81113	
72.794	10.82573	
73.304	10.78711	
73.815	10.81627	
74.325	10.85192	
74.836	10.81383	
75.346	10.79223	
75.857	10.80584	
76.367	10.80060	
76.878	10.83039	
77.388	10.76782	
77.899	10.83522	
78.409	10.80438	
78.920	10.84505	
79.430	10.81022	
79.941	10.85467	
80.451	10.76603	
80.962	10.82955	
81.472	10.81009	
81.982	10.83675	
82.493	10.87168	
83.003	10.81986	
83.514	10.85083	
84.024	10.82243	
84.535	10.81338	
85.045	10.79457	
85.556	10.80659	
86.066	10.77959	
86.577	10.78003	
87.087	10.77037	
87.598	10.77571	
88.108	10.76673	
88.619	10.79768	
89.129	10.80478	
89.640	10.75425	
90.150	10.98379	
90.661	10.92380	
91.171	10.73788	
91.682	10.83839	
92.192	10.82264	
92.702	10.83044	
93.213	10.80076	
93.723	10.87144	
94.234	10.78035	
94.744	10.85905	
95.255	10.85253	
95.765	10.84822	
96.276	10.82867	
96.786	10.92216	
97.297	10.83218	
97.807	10.86580	
98.318	10.87810	
98.828	10.80368	
99.339	10.82123	
99.849	10.81722	
100.360	10.79958	
100.870	10.76859	
101.381	10.79753	
101.891	10.78645	
102.402	10.81042	
102.912	10.79506	
103.422	10.76434	
103.933	10.75454	
104.443	10.76760	
104.954	10.75592	
105.464	10.74380	
105.975	10.70817	
106.485	10.70000	
106.996	10.70000	
107.506	10.72666	
108.017	10.91614	
108.527	11.03577	
109.038	10.87306	
109.548	11.16300	
110.059	11.10434	
110.569	11.13222	
111.080	10.72988	
111.590	11.07416	
112.101	11.22652	
112.611	10.83482	
113.122	11.51751	
113.632	11.31940	
114.142	11.44606	
114.653	11.37519	
