[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 16:55:06

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 16:47:04	
Measurement duration (s)	17.635	
File Name	2018_12_17_16_47_04_191	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.82169	
0.817	10.81511	
1.327	10.81810	
1.838	10.81618	
2.348	10.83167	
2.859	10.81621	
3.369	10.83449	
3.880	10.83079	
4.390	10.82541	
4.901	10.85026	
5.411	10.80881	
5.922	10.80711	
6.432	10.84252	
6.942	10.80810	
7.453	10.79919	
7.963	10.85842	
8.474	10.79932	
8.984	10.82178	
9.495	10.81987	
10.005	10.81906	
10.516	10.84128	
11.026	10.83446	
11.537	10.80570	
12.047	10.80235	
12.558	10.81579	
13.068	10.82685	
13.579	10.83284	
14.089	10.81651	
14.600	10.83536	
15.110	10.83820	
15.621	10.80628	
16.131	10.79723	
16.642	10.81835	
17.152	10.83998	
17.662	10.79840	
18.173	10.87034	
18.683	10.80558	
19.194	10.77767	
19.704	10.79730	
20.215	10.81914	
20.725	10.80745	
21.236	10.85194	
21.746	10.83221	
22.257	10.82307	
22.767	10.81295	
23.278	10.80327	
23.788	10.81227	
24.299	10.82883	
24.809	10.81634	
25.320	10.94913	
25.830	10.81921	
26.341	10.80842	
26.851	10.83268	
27.362	10.82310	
27.872	10.81185	
28.382	10.81031	
28.893	10.83515	
29.403	10.78210	
29.914	10.82382	
30.424	10.86978	
30.935	10.82397	
31.445	10.79776	
31.956	10.82571	
32.466	10.88926	
32.977	10.78869	
33.487	10.83398	
33.998	10.80344	
34.508	10.79455	
35.019	10.79144	
35.529	10.80122	
36.040	10.79232	
36.550	10.79710	
37.061	10.80054	
37.571	10.78885	
38.082	10.73816	
38.592	10.83855	
39.102	10.81915	
39.613	10.81297	
40.123	10.80685	
40.634	10.84158	
41.144	10.81142	
41.655	10.84182	
42.165	10.77767	
42.676	10.80939	
43.186	10.80057	
43.697	10.81516	
44.207	10.83311	
44.718	10.80877	
45.228	10.84269	
45.739	10.81119	
46.249	10.81010	
46.760	10.81469	
47.270	10.89848	
47.781	10.82379	
48.291	10.80179	
48.802	10.82757	
49.312	10.77395	
49.822	10.83031	
50.333	10.83693	
50.843	10.83591	
51.354	10.82434	
51.864	10.83219	
52.375	10.83031	
52.885	10.82425	
53.396	10.79803	
53.906	10.87339	
54.417	10.80525	
54.927	10.78424	
55.438	10.82359	
55.948	10.84236	
56.459	10.80547	
56.969	10.84134	
57.480	10.79294	
57.990	10.82781	
58.501	10.82450	
59.011	10.80657	
59.522	10.81522	
60.032	10.81586	
60.542	10.88421	
61.053	10.82214	
61.563	10.82512	
62.074	10.85475	
62.584	10.80943	
63.095	10.83443	
63.605	10.82268	
64.116	10.82063	
64.626	10.84394	
65.137	10.90561	
65.647	10.85272	
66.158	10.79056	
66.668	10.80285	
67.179	10.81399	
67.689	10.85502	
68.200	10.80399	
68.710	10.83192	
69.221	10.79192	
69.731	10.83108	
70.242	10.83717	
70.752	10.82613	
71.262	10.82859	
71.773	10.84394	
72.283	10.80462	
72.794	10.81208	
73.304	10.81052	
73.815	10.82966	
74.325	10.80871	
74.836	10.80994	
75.346	10.81513	
75.857	10.81271	
76.367	10.79638	
76.878	10.82066	
77.388	10.84995	
77.899	10.83118	
78.409	10.83217	
78.920	10.83300	
79.430	10.82732	
79.941	10.88128	
80.451	10.84957	
80.962	10.80108	
81.472	10.81384	
81.982	10.87358	
82.493	10.79960	
83.003	10.79378	
83.514	10.78891	
84.024	10.85896	
84.535	10.80595	
85.045	10.79359	
85.556	10.80118	
86.066	10.78471	
86.577	10.76492	
87.087	10.76725	
87.598	10.74275	
88.108	10.80187	
88.619	10.78102	
89.129	10.76863	
89.640	11.06053	
90.150	11.04628	
90.661	10.83237	
91.171	10.99850	
91.682	10.79271	
92.192	10.85507	
92.702	10.81303	
93.213	10.81914	
93.723	10.79728	
94.234	10.79642	
94.744	10.79629	
95.255	10.77500	
95.765	10.83999	
96.276	10.81685	
96.786	10.78085	
97.297	10.80970	
97.807	10.98476	
98.318	10.91657	
98.828	10.98165	
99.339	10.94445	
99.849	10.81181	
100.360	10.83870	
100.870	10.70000	
101.381	10.79203	
101.891	10.84972	
102.402	10.83720	
102.912	10.84197	
103.422	10.79120	
103.933	10.75000	
104.443	10.77727	
104.954	10.81010	
105.464	10.73002	
105.975	10.75177	
106.485	10.72850	
106.996	11.51398	
107.506	10.70996	
108.017	10.72726	
108.527	10.70000	
109.038	10.79307	
109.548	11.02434	
110.059	10.86535	
110.569	10.70000	
111.080	11.04669	
111.590	10.70000	
112.101	10.76744	
112.611	11.29436	
113.122	11.44056	
113.632	10.90949	
114.142	11.42954	
114.653	11.27593	
