[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 16:55:14

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 16:47:35	
Measurement duration (s)	17.237	
File Name	2018_12_17_16_47_35_451	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.82503	
0.817	10.80443	
1.327	10.81041	
1.838	10.82102	
2.348	10.82958	
2.859	10.81556	
3.369	10.82661	
3.880	10.82323	
4.390	10.82102	
4.901	10.84060	
5.411	10.80977	
5.922	10.81960	
6.432	10.81178	
6.942	10.84379	
7.453	10.82867	
7.963	10.78523	
8.474	10.81776	
8.984	10.80636	
9.495	10.79986	
10.005	10.79835	
10.516	10.79159	
11.026	10.79835	
11.537	10.83585	
12.047	10.82199	
12.558	10.82934	
13.068	10.90257	
13.579	10.80377	
14.089	10.83036	
14.600	10.84739	
15.110	10.84929	
15.621	10.85706	
16.131	10.81929	
16.642	10.85206	
17.152	10.80540	
17.662	10.80812	
18.173	10.85814	
18.683	10.83327	
19.194	10.81550	
19.704	10.79352	
20.215	10.79533	
20.725	10.83597	
21.236	10.80721	
21.746	10.81557	
22.257	10.77702	
22.767	10.80838	
23.278	10.84976	
23.788	10.84156	
24.299	10.78044	
24.809	10.94239	
25.320	10.89526	
25.830	10.84015	
26.341	10.79153	
26.851	10.86419	
27.362	10.82758	
27.872	10.82495	
28.382	10.83215	
28.893	10.88008	
29.403	10.86392	
29.914	10.80307	
30.424	10.80938	
30.935	10.88576	
31.445	10.86755	
31.956	10.95814	
32.466	10.78676	
32.977	10.77266	
33.487	10.82900	
33.998	10.80691	
34.508	10.78580	
35.019	10.80774	
35.529	10.81173	
36.040	10.81584	
36.550	10.80541	
37.061	10.70000	
37.571	10.81105	
38.082	10.79166	
38.592	10.77876	
39.102	10.79257	
39.613	10.81260	
40.123	10.82310	
40.634	10.83145	
41.144	10.81915	
41.655	10.79390	
42.165	10.83410	
42.676	10.81253	
43.186	10.84532	
43.697	10.84361	
44.207	10.84253	
44.718	10.83551	
45.228	10.83670	
45.739	10.86562	
46.249	10.86679	
46.760	10.84391	
47.270	10.83182	
47.781	10.81668	
48.291	10.81168	
48.802	10.82266	
49.312	10.86045	
49.822	10.82784	
50.333	10.80713	
50.843	10.80716	
51.354	10.82386	
51.864	10.81813	
52.375	10.80015	
52.885	10.83211	
53.396	10.84597	
53.906	10.80425	
54.417	10.81464	
54.927	10.80788	
55.438	10.81319	
55.948	10.88451	
56.459	10.82917	
56.969	10.87709	
57.480	10.83071	
57.990	10.80037	
58.501	10.83332	
59.011	10.83402	
59.522	10.92238	
60.032	10.95428	
60.542	10.80046	
61.053	10.79304	
61.563	10.84447	
62.074	10.80222	
62.584	10.78290	
63.095	10.78322	
63.605	10.81839	
64.116	10.81489	
64.626	10.83510	
65.137	10.80212	
65.647	10.80791	
66.158	10.83150	
66.668	10.83498	
67.179	10.81540	
67.689	10.82265	
68.200	10.81666	
68.710	10.83944	
69.221	10.82524	
69.731	10.86414	
70.242	10.83853	
70.752	10.78773	
71.262	10.81803	
71.773	10.83047	
72.283	10.85586	
72.794	10.79023	
73.304	10.83717	
73.815	10.81484	
74.325	10.83165	
74.836	10.70000	
75.346	10.77629	
75.857	10.77750	
76.367	10.97620	
76.878	10.81376	
77.388	10.79944	
77.899	10.83907	
78.409	10.70000	
78.920	10.77843	
79.430	10.84188	
79.941	10.80937	
80.451	10.80716	
80.962	10.82177	
81.472	10.85837	
81.982	10.81553	
82.493	10.81945	
83.003	10.80121	
83.514	10.77785	
84.024	10.85628	
84.535	10.82100	
85.045	10.80388	
85.556	10.78026	
86.066	10.76802	
86.577	10.75465	
87.087	10.77317	
87.598	10.80826	
88.108	10.78467	
88.619	10.86269	
89.129	10.79131	
89.640	10.74466	
90.150	11.09198	
90.661	10.75296	
91.171	10.91813	
91.682	10.81236	
92.192	10.80547	
92.702	10.81891	
93.213	10.77247	
93.723	10.80676	
94.234	10.80527	
94.744	10.81849	
95.255	10.80275	
95.765	10.94408	
96.276	10.91130	
96.786	10.88255	
97.297	10.89525	
97.807	10.81119	
98.318	10.87828	
98.828	10.77888	
99.339	10.89595	
99.849	10.80990	
100.360	10.84463	
100.870	10.96129	
101.381	10.79506	
101.891	10.86487	
102.402	10.80545	
102.912	10.92037	
103.422	10.79920	
103.933	10.83017	
104.443	10.78205	
104.954	10.83405	
105.464	11.08074	
105.975	10.70000	
106.485	10.87698	
106.996	11.45718	
107.506	11.45262	
108.017	10.94045	
108.527	10.91125	
109.038	11.27383	
109.548	10.89956	
110.059	11.39086	
110.569	10.82730	
111.080	11.39488	
111.590	11.51624	
112.101	10.96532	
112.611	10.93113	
113.122	11.08071	
113.632	11.15428	
114.142	10.70049	
114.653	10.88957	
