[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 16:54:31

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 16:43:31	
Measurement duration (s)	17.218	
File Name	2018_12_17_16_43_31_975	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.80381	
0.817	10.82062	
1.327	10.80729	
1.838	10.81632	
2.348	10.83335	
2.859	10.81350	
3.369	10.81690	
3.880	10.81350	
4.390	10.82074	
4.901	10.87147	
5.411	10.80552	
5.922	10.81712	
6.432	10.83443	
6.942	10.80394	
7.453	10.81779	
7.963	10.83451	
8.474	10.80061	
8.984	10.80195	
9.495	10.87178	
10.005	10.80708	
10.516	10.80894	
11.026	10.83575	
11.537	10.82335	
12.047	10.79970	
12.558	10.80851	
13.068	10.80665	
13.579	10.77404	
14.089	10.80367	
14.600	10.80539	
15.110	10.80950	
15.621	10.86489	
16.131	10.82805	
16.642	10.78843	
17.152	10.80262	
17.662	10.80555	
18.173	10.83492	
18.683	10.83435	
19.194	10.82678	
19.704	10.79739	
20.215	10.82178	
20.725	10.81293	
21.236	10.83110	
21.746	10.76744	
22.257	10.82873	
22.767	10.79310	
23.278	10.83581	
23.788	10.81377	
24.299	10.82103	
24.809	10.76822	
25.320	10.94997	
25.830	10.89846	
26.341	10.80874	
26.851	10.82222	
27.362	10.77677	
27.872	10.86445	
28.382	10.82233	
28.893	10.76893	
29.403	10.81908	
29.914	10.82532	
30.424	10.79560	
30.935	10.75587	
31.445	10.83583	
31.956	10.80490	
32.466	10.81421	
32.977	10.80905	
33.487	10.80973	
33.998	10.79447	
34.508	10.83769	
35.019	10.70000	
35.529	10.95308	
36.040	10.86261	
36.550	10.81166	
37.061	10.81625	
37.571	10.84258	
38.082	10.83081	
38.592	10.81427	
39.102	10.80883	
39.613	10.82499	
40.123	10.79581	
40.634	10.70270	
41.144	10.92231	
41.655	10.85923	
42.165	10.77534	
42.676	10.82756	
43.186	10.79148	
43.697	10.88711	
44.207	10.93440	
44.718	10.85788	
45.228	10.79846	
45.739	10.84019	
46.249	10.80901	
46.760	10.81229	
47.270	10.79025	
47.781	10.90786	
48.291	10.82351	
48.802	10.90220	
49.312	10.79086	
49.822	10.83927	
50.333	10.78806	
50.843	10.81627	
51.354	10.81331	
51.864	10.85940	
52.375	10.83762	
52.885	10.87116	
53.396	10.83126	
53.906	10.79565	
54.417	10.79169	
54.927	10.78763	
55.438	10.82627	
55.948	10.90056	
56.459	10.85533	
56.969	10.85930	
57.480	10.80912	
57.990	10.82387	
58.501	10.82049	
59.011	10.80043	
59.522	10.79828	
60.032	10.80797	
60.542	10.81050	
61.053	10.79755	
61.563	10.80567	
62.074	10.80906	
62.584	10.80222	
63.095	10.87357	
63.605	10.81321	
64.116	10.81367	
64.626	10.80638	
65.137	10.85525	
65.647	10.82423	
66.158	10.84847	
66.668	10.78751	
67.179	10.83592	
67.689	10.81258	
68.200	10.80351	
68.710	10.87350	
69.221	10.81383	
69.731	10.80618	
70.242	10.78398	
70.752	10.81985	
71.262	10.81990	
71.773	10.70320	
72.283	10.82098	
72.794	10.81991	
73.304	10.80639	
73.815	10.81579	
74.325	10.82362	
74.836	10.82567	
75.346	10.81888	
75.857	10.84358	
76.367	10.84047	
76.878	10.85159	
77.388	10.83679	
77.899	10.84761	
78.409	10.78485	
78.920	10.86106	
79.430	10.85217	
79.941	10.84156	
80.451	10.84433	
80.962	10.79103	
81.472	10.84462	
81.982	10.85017	
82.493	10.86540	
83.003	10.79200	
83.514	10.84942	
84.024	10.74882	
84.535	10.80000	
85.045	10.79825	
85.556	10.82077	
86.066	10.77821	
86.577	10.79689	
87.087	10.70000	
87.598	10.78017	
88.108	10.78685	
88.619	10.80320	
89.129	10.77391	
89.640	10.96616	
90.150	11.11420	
90.661	10.81821	
91.171	10.79830	
91.682	10.81225	
92.192	10.85532	
92.702	10.90881	
93.213	10.94639	
93.723	10.84887	
94.234	10.80510	
94.744	10.80813	
95.255	10.74904	
95.765	10.85709	
96.276	10.79428	
96.786	10.88536	
97.297	10.82551	
97.807	10.78384	
98.318	10.80461	
98.828	10.81180	
99.339	10.80528	
99.849	10.81462	
100.360	10.90048	
100.870	10.79949	
101.381	10.81878	
101.891	10.84662	
102.402	10.79146	
102.912	10.81437	
103.422	10.81725	
103.933	10.75433	
104.443	10.77569	
104.954	10.70763	
105.464	10.75421	
105.975	10.77256	
106.485	10.76335	
106.996	10.70000	
107.506	10.73321	
108.017	11.01106	
108.527	11.06978	
109.038	10.73513	
109.548	10.72383	
110.059	11.30635	
110.569	11.36900	
111.080	11.33202	
111.590	11.34766	
112.101	11.19475	
112.611	10.98657	
113.122	10.70000	
113.632	10.72824	
114.142	10.81293	
114.653	10.84241	
