[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 17:39:30

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 17:23:22	
Measurement duration (s)	21.085	
File Name	2018_12_17_17_23_22_522	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.8000000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81258	
0.817	10.80050	
1.327	10.81253	
1.838	10.83612	
2.348	10.82091	
2.859	10.81275	
3.369	10.82522	
3.880	10.79648	
4.390	10.82342	
4.901	10.83229	
5.411	10.84390	
5.922	10.82866	
6.432	10.81523	
6.942	10.82738	
7.453	10.80679	
7.963	10.81669	
8.474	10.88318	
8.984	10.83282	
9.495	10.84186	
10.005	10.80942	
10.516	10.82638	
11.026	10.83403	
11.537	10.79176	
12.047	10.83441	
12.558	10.82007	
13.068	10.82445	
13.579	10.87132	
14.089	10.84170	
14.600	10.81538	
15.110	10.93731	
15.621	10.80808	
16.131	10.82321	
16.642	10.83599	
17.152	10.81665	
17.662	10.81339	
18.173	10.83614	
18.683	10.86752	
19.194	10.85223	
19.704	10.85208	
20.215	10.82561	
20.725	10.87506	
21.236	10.84785	
21.746	10.82685	
22.257	10.79554	
22.767	10.81666	
23.278	10.78996	
23.788	10.87927	
24.299	10.83327	
24.809	10.81051	
25.320	10.79115	
25.830	10.79816	
26.341	10.81505	
26.851	10.79933	
27.362	10.84828	
27.872	10.82959	
28.382	10.82335	
28.893	10.80978	
29.403	10.91525	
29.914	10.80355	
30.424	10.80700	
30.935	10.80725	
31.445	10.85497	
31.956	10.79338	
32.466	10.87416	
32.977	10.79820	
33.487	10.80263	
33.998	10.85204	
34.508	10.85054	
35.019	10.80272	
35.529	10.87546	
36.040	10.81930	
36.550	10.90804	
37.061	10.79531	
37.571	10.86796	
38.082	10.88241	
38.592	10.91853	
39.102	10.79459	
39.613	10.83832	
40.123	10.91843	
40.634	10.80219	
41.144	10.80298	
41.655	10.79631	
42.165	10.90033	
42.676	10.84299	
43.186	10.80235	
43.697	10.76819	
44.207	10.85120	
44.718	10.83718	
45.228	10.84611	
45.739	10.84873	
46.249	10.85565	
46.760	10.85188	
47.270	10.85038	
47.781	10.80811	
48.291	10.78905	
48.802	10.89864	
49.312	10.83999	
49.822	10.92269	
50.333	10.84375	
50.843	10.81962	
51.354	10.81237	
51.864	10.80896	
52.375	10.82584	
52.885	10.82284	
53.396	10.81199	
53.906	10.80148	
54.417	10.81243	
54.927	10.81064	
55.438	10.82267	
55.948	10.82889	
56.459	10.84060	
56.969	10.81535	
57.480	10.80727	
57.990	10.81234	
58.501	10.81551	
59.011	10.79318	
59.522	10.84258	
60.032	10.70000	
60.542	10.78354	
61.053	10.87133	
61.563	10.92514	
62.074	10.85631	
62.584	10.93622	
63.095	10.91098	
63.605	10.85088	
64.116	10.81168	
64.626	10.87986	
65.137	10.81331	
65.647	10.80129	
66.158	10.87600	
66.668	10.83317	
67.179	10.81601	
67.689	10.80907	
68.200	10.78285	
68.710	10.81990	
69.221	10.81817	
69.731	10.85195	
70.242	10.82878	
70.752	10.74891	
71.262	10.81607	
71.773	10.82697	
72.283	10.84247	
72.794	10.84224	
73.304	10.81791	
73.815	10.83199	
74.325	10.82191	
74.836	10.81062	
75.346	10.88556	
75.857	10.80745	
76.367	10.80182	
76.878	10.85095	
77.388	10.82770	
77.899	10.77846	
78.409	10.79557	
78.920	10.80783	
79.430	10.81562	
79.941	10.78045	
80.451	10.80237	
80.962	10.84910	
81.472	10.81128	
81.982	10.77960	
82.493	10.84549	
83.003	10.83559	
83.514	10.91590	
84.024	10.88066	
84.535	10.79867	
85.045	10.79923	
85.556	10.79129	
86.066	10.77133	
86.577	10.76302	
87.087	10.78240	
87.598	10.81073	
88.108	10.80870	
88.619	10.83685	
89.129	10.77071	
89.640	11.28581	
90.150	10.86701	
90.661	10.92405	
91.171	10.97951	
91.682	10.83534	
92.192	10.81429	
92.702	10.78973	
93.213	10.81158	
93.723	10.79169	
94.234	10.83394	
94.744	10.80622	
95.255	10.77831	
95.765	10.81746	
96.276	10.81233	
96.786	10.81668	
97.297	10.81261	
97.807	10.86521	
98.318	10.84354	
98.828	10.81329	
99.339	10.81114	
99.849	10.81707	
100.360	10.85757	
100.870	10.82791	
101.381	10.78627	
101.891	10.83767	
102.402	10.90611	
102.912	10.83818	
103.422	10.72160	
103.933	10.78913	
104.443	10.83159	
104.954	10.98756	
105.464	10.70000	
105.975	11.02387	
106.485	11.16466	
106.996	11.73251	
107.506	11.19468	
108.017	11.48461	
108.527	11.21176	
109.038	10.88881	
109.548	10.86933	
110.059	11.45435	
110.569	11.17911	
111.080	10.90936	
111.590	10.70000	
112.101	11.18402	
112.611	11.26735	
113.122	10.70000	
113.632	10.90253	
114.142	11.60276	
114.653	11.16053	
