[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 17:40:35

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 17:29:16	
Measurement duration (s)	21.045	
File Name	2018_12_17_17_29_16_687	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.8000000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81587	
0.817	10.80783	
1.327	10.79566	
1.838	10.82937	
2.348	10.82826	
2.859	10.81575	
3.369	10.82312	
3.880	10.82696	
4.390	10.82200	
4.901	10.82391	
5.411	10.83996	
5.922	10.80802	
6.432	10.79487	
6.942	10.81772	
7.453	10.82243	
7.963	10.79973	
8.474	10.79904	
8.984	10.81356	
9.495	10.83724	
10.005	10.83555	
10.516	10.81011	
11.026	10.77834	
11.537	10.84183	
12.047	10.84625	
12.558	10.82290	
13.068	10.80567	
13.579	10.80716	
14.089	10.80876	
14.600	10.81656	
15.110	10.80356	
15.621	10.84735	
16.131	10.83448	
16.642	10.85194	
17.152	10.81730	
17.662	10.87641	
18.173	10.85006	
18.683	10.82168	
19.194	10.82418	
19.704	10.78501	
20.215	10.85768	
20.725	10.80011	
21.236	10.82300	
21.746	10.82075	
22.257	10.79908	
22.767	10.85023	
23.278	10.82514	
23.788	10.83386	
24.299	10.80977	
24.809	10.80750	
25.320	10.79137	
25.830	10.82473	
26.341	10.79387	
26.851	10.80927	
27.362	10.88637	
27.872	10.82771	
28.382	10.83024	
28.893	10.88407	
29.403	10.80111	
29.914	10.83775	
30.424	10.86474	
30.935	10.81376	
31.445	10.79988	
31.956	10.78430	
32.466	10.81083	
32.977	10.82766	
33.487	10.83245	
33.998	10.79012	
34.508	10.84523	
35.019	10.83712	
35.529	10.85148	
36.040	10.80915	
36.550	10.82713	
37.061	10.83475	
37.571	10.84875	
38.082	10.82975	
38.592	10.90098	
39.102	10.85663	
39.613	10.83134	
40.123	10.85563	
40.634	10.81229	
41.144	10.79912	
41.655	10.81483	
42.165	10.83032	
42.676	10.80645	
43.186	11.00471	
43.697	10.86353	
44.207	10.83985	
44.718	10.83094	
45.228	10.78606	
45.739	10.86047	
46.249	10.83473	
46.760	10.84710	
47.270	10.80548	
47.781	10.80048	
48.291	10.80758	
48.802	10.78197	
49.312	10.84296	
49.822	10.76342	
50.333	10.83647	
50.843	10.80568	
51.354	10.82953	
51.864	10.83233	
52.375	10.80766	
52.885	10.86023	
53.396	10.78217	
53.906	10.79563	
54.417	10.81743	
54.927	10.80434	
55.438	10.83883	
55.948	10.84622	
56.459	10.83212	
56.969	10.82247	
57.480	10.87277	
57.990	10.81950	
58.501	10.85075	
59.011	10.80927	
59.522	10.84733	
60.032	10.83562	
60.542	10.83249	
61.053	10.90145	
61.563	10.87265	
62.074	10.85260	
62.584	10.79414	
63.095	10.84281	
63.605	10.83924	
64.116	10.78366	
64.626	10.88705	
65.137	10.79010	
65.647	10.80169	
66.158	10.79683	
66.668	10.83551	
67.179	10.82686	
67.689	10.84334	
68.200	10.78657	
68.710	10.77596	
69.221	10.83049	
69.731	10.70000	
70.242	10.82170	
70.752	10.81073	
71.262	10.80495	
71.773	10.80555	
72.283	10.85660	
72.794	10.79321	
73.304	10.90712	
73.815	10.83590	
74.325	10.80656	
74.836	10.84405	
75.346	10.86591	
75.857	10.83334	
76.367	10.83298	
76.878	10.85273	
77.388	10.81796	
77.899	10.83773	
78.409	10.86596	
78.920	10.82869	
79.430	10.77497	
79.941	10.82237	
80.451	10.86631	
80.962	10.82586	
81.472	10.83290	
81.982	10.80971	
82.493	10.87312	
83.003	10.81742	
83.514	10.83309	
84.024	10.80757	
84.535	10.81613	
85.045	10.79760	
85.556	10.79814	
86.066	10.77515	
86.577	10.80777	
87.087	10.78909	
87.598	10.77296	
88.108	10.78574	
88.619	10.77254	
89.129	10.82112	
89.640	11.09816	
90.150	11.00858	
90.661	10.88898	
91.171	10.82016	
91.682	10.80925	
92.192	10.97622	
92.702	10.84625	
93.213	10.80122	
93.723	10.83200	
94.234	10.86173	
94.744	10.79802	
95.255	10.82578	
95.765	10.78808	
96.276	10.82322	
96.786	10.70000	
97.297	10.85012	
97.807	10.80742	
98.318	10.78852	
98.828	10.78945	
99.339	10.80800	
99.849	10.87876	
100.360	10.95304	
100.870	10.80120	
101.381	10.84004	
101.891	10.80873	
102.402	10.84404	
102.912	10.88257	
103.422	10.78579	
103.933	10.75394	
104.443	10.78045	
104.954	10.70000	
105.464	10.72278	
105.975	10.76898	
106.485	10.89617	
106.996	10.70000	
107.506	10.73881	
108.017	10.71719	
108.527	11.31529	
109.038	11.45988	
109.548	11.22608	
110.059	10.88645	
110.569	10.76787	
111.080	11.43812	
111.590	10.98699	
112.101	11.20164	
112.611	10.84450	
113.122	11.65577	
113.632	11.42327	
114.142	11.29526	
114.653	11.62060	
