[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 17:39:44

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 17:24:39	
Measurement duration (s)	21.116	
File Name	2018_12_17_17_24_39_887	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.8000000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81199	
0.817	10.80749	
1.327	10.80883	
1.838	10.83359	
2.348	10.81933	
2.859	10.82879	
3.369	10.82064	
3.880	10.82404	
4.390	10.81841	
4.901	10.84498	
5.411	10.83329	
5.922	10.81311	
6.432	10.81247	
6.942	10.83174	
7.453	10.86182	
7.963	10.80373	
8.474	10.79994	
8.984	10.81932	
9.495	10.85487	
10.005	10.81077	
10.516	10.84306	
11.026	10.79416	
11.537	10.82147	
12.047	10.83563	
12.558	10.79524	
13.068	10.77819	
13.579	10.83591	
14.089	10.85521	
14.600	10.80790	
15.110	10.78517	
15.621	10.83464	
16.131	10.84308	
16.642	10.79174	
17.152	10.82763	
17.662	10.84627	
18.173	10.84184	
18.683	10.81411	
19.194	10.78047	
19.704	10.83012	
20.215	10.79851	
20.725	10.82561	
21.236	10.82368	
21.746	10.79368	
22.257	10.83225	
22.767	10.78000	
23.278	10.97161	
23.788	10.81708	
24.299	10.79049	
24.809	10.85074	
25.320	10.75951	
25.830	10.79294	
26.341	10.82779	
26.851	10.81007	
27.362	10.81700	
27.872	10.83280	
28.382	10.79445	
28.893	10.81260	
29.403	10.87968	
29.914	10.80974	
30.424	10.80235	
30.935	10.83772	
31.445	10.85032	
31.956	10.85155	
32.466	10.80428	
32.977	10.82881	
33.487	10.89324	
33.998	10.77480	
34.508	10.79440	
35.019	10.77853	
35.529	10.81252	
36.040	10.81236	
36.550	10.82138	
37.061	10.79993	
37.571	10.83324	
38.082	10.79980	
38.592	10.86491	
39.102	10.83615	
39.613	10.83042	
40.123	10.84414	
40.634	10.80611	
41.144	10.80473	
41.655	10.95209	
42.165	10.84858	
42.676	10.85813	
43.186	10.92515	
43.697	10.86581	
44.207	10.85809	
44.718	10.85305	
45.228	10.83374	
45.739	10.82104	
46.249	10.79453	
46.760	10.80051	
47.270	10.83281	
47.781	10.81363	
48.291	10.87346	
48.802	10.84586	
49.312	10.83794	
49.822	10.81085	
50.333	10.79421	
50.843	10.79561	
51.354	10.84361	
51.864	10.82824	
52.375	10.80594	
52.885	10.81936	
53.396	10.82962	
53.906	10.81749	
54.417	10.81629	
54.927	10.80877	
55.438	10.81897	
55.948	10.78868	
56.459	10.81178	
56.969	10.87955	
57.480	10.82499	
57.990	10.81169	
58.501	10.81731	
59.011	10.80722	
59.522	10.80970	
60.032	10.86641	
60.542	10.80682	
61.053	10.82522	
61.563	10.81665	
62.074	10.80592	
62.584	10.82048	
63.095	10.81656	
63.605	10.83240	
64.116	10.79466	
64.626	10.87441	
65.137	10.88274	
65.647	10.81868	
66.158	10.82496	
66.668	10.83177	
67.179	10.80546	
67.689	10.85826	
68.200	10.83214	
68.710	10.90311	
69.221	10.81959	
69.731	10.91703	
70.242	10.84160	
70.752	10.80165	
71.262	10.81033	
71.773	10.82688	
72.283	10.79388	
72.794	10.79031	
73.304	10.82477	
73.815	10.82849	
74.325	10.81260	
74.836	10.82145	
75.346	10.81493	
75.857	10.87463	
76.367	10.82591	
76.878	10.80999	
77.388	10.81397	
77.899	10.82352	
78.409	10.80260	
78.920	10.84310	
79.430	10.84139	
79.941	10.86097	
80.451	10.82572	
80.962	10.83563	
81.472	10.83039	
81.982	10.92087	
82.493	10.86889	
83.003	10.82800	
83.514	10.80710	
84.024	10.80912	
84.535	10.78367	
85.045	10.78946	
85.556	10.78068	
86.066	10.76469	
86.577	10.70000	
87.087	10.78719	
87.598	10.79609	
88.108	10.80481	
88.619	10.77178	
89.129	10.73071	
89.640	10.83954	
90.150	11.36520	
90.661	10.87089	
91.171	10.85185	
91.682	10.85580	
92.192	10.84654	
92.702	10.86801	
93.213	10.73980	
93.723	10.77824	
94.234	10.84044	
94.744	10.78404	
95.255	10.82466	
95.765	10.89127	
96.276	10.78457	
96.786	10.88580	
97.297	10.91164	
97.807	10.82827	
98.318	10.74353	
98.828	10.88730	
99.339	10.82526	
99.849	10.81622	
100.360	10.83013	
100.870	10.81248	
101.381	10.85329	
101.891	10.84505	
102.402	10.80601	
102.912	10.79891	
103.422	10.77429	
103.933	10.77578	
104.443	10.78918	
104.954	10.76815	
105.464	10.77195	
105.975	10.74658	
106.485	10.70000	
106.996	10.70000	
107.506	10.70276	
108.017	10.71108	
108.527	11.26989	
109.038	11.11815	
109.548	11.18014	
110.059	11.25990	
110.569	11.43945	
111.080	11.50862	
111.590	11.16534	
112.101	11.38844	
112.611	10.70207	
113.122	11.27948	
113.632	10.94170	
114.142	10.89746	
114.653	11.41139	
