[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 17:16:39

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 17:06:44	
Measurement duration (s)	24.912	
File Name	2018_12_17_17_06_44_703	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	12.0000000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.82443	
0.817	10.81703	
1.327	10.80938	
1.838	10.81271	
2.348	10.82823	
2.859	10.82013	
3.369	10.82003	
3.880	10.83899	
4.390	10.82512	
4.901	10.86082	
5.411	10.80962	
5.922	10.84810	
6.432	10.85222	
6.942	10.82716	
7.453	10.80340	
7.963	10.81090	
8.474	10.80256	
8.984	10.79374	
9.495	10.83899	
10.005	10.83684	
10.516	10.85387	
11.026	10.87507	
11.537	10.81822	
12.047	10.81149	
12.558	10.82433	
13.068	10.81318	
13.579	10.80533	
14.089	10.80568	
14.600	10.80898	
15.110	10.80052	
15.621	10.80589	
16.131	10.83429	
16.642	10.80530	
17.152	10.82636	
17.662	10.81345	
18.173	10.79830	
18.683	10.82319	
19.194	10.80907	
19.704	10.81256	
20.215	10.81508	
20.725	10.81308	
21.236	10.87804	
21.746	10.85775	
22.257	10.87982	
22.767	10.83713	
23.278	10.75791	
23.788	10.83570	
24.299	10.80919	
24.809	10.77576	
25.320	10.85426	
25.830	10.82590	
26.341	10.88807	
26.851	10.79500	
27.362	10.80132	
27.872	10.81880	
28.382	10.79179	
28.893	10.85401	
29.403	10.79638	
29.914	10.80378	
30.424	10.80566	
30.935	10.81764	
31.445	10.85711	
31.956	10.82994	
32.466	10.85089	
32.977	10.81245	
33.487	10.88193	
33.998	10.84341	
34.508	10.80485	
35.019	10.83271	
35.529	10.79953	
36.040	10.85182	
36.550	10.80465	
37.061	10.86699	
37.571	10.87302	
38.082	10.83033	
38.592	10.81615	
39.102	10.81969	
39.613	10.82635	
40.123	10.80316	
40.634	10.74850	
41.144	10.82824	
41.655	10.88062	
42.165	10.81404	
42.676	10.83524	
43.186	10.92224	
43.697	10.78413	
44.207	10.85563	
44.718	10.80784	
45.228	10.79083	
45.739	10.82212	
46.249	10.83992	
46.760	10.83276	
47.270	10.83665	
47.781	10.82368	
48.291	10.82017	
48.802	10.89029	
49.312	10.80436	
49.822	10.79994	
50.333	10.80570	
50.843	10.84050	
51.354	10.82688	
51.864	10.81504	
52.375	10.83421	
52.885	10.80405	
53.396	10.81908	
53.906	10.80500	
54.417	10.81380	
54.927	10.87617	
55.438	10.80324	
55.948	10.83482	
56.459	10.80522	
56.969	10.82085	
57.480	10.82574	
57.990	10.79762	
58.501	10.80708	
59.011	10.82904	
59.522	10.82419	
60.032	10.82457	
60.542	10.82388	
61.053	10.84356	
61.563	10.83749	
62.074	10.85075	
62.584	10.82784	
63.095	10.83433	
63.605	10.83835	
64.116	10.83979	
64.626	10.86449	
65.137	10.79136	
65.647	10.83942	
66.158	10.87446	
66.668	10.82023	
67.179	10.80181	
67.689	10.80779	
68.200	10.83282	
68.710	10.82798	
69.221	10.86232	
69.731	10.82178	
70.242	10.87456	
70.752	10.83541	
71.262	10.90018	
71.773	10.82027	
72.283	10.82539	
72.794	10.83677	
73.304	10.83221	
73.815	10.82537	
74.325	10.82423	
74.836	10.81727	
75.346	10.87078	
75.857	10.86494	
76.367	10.80441	
76.878	10.79688	
77.388	10.82255	
77.899	10.80846	
78.409	10.80211	
78.920	10.81027	
79.430	10.79256	
79.941	10.80445	
80.451	10.80719	
80.962	10.79099	
81.472	10.87042	
81.982	10.83607	
82.493	10.84894	
83.003	10.80244	
83.514	10.78932	
84.024	10.81412	
84.535	10.84774	
85.045	10.80036	
85.556	10.80124	
86.066	10.77585	
86.577	10.76920	
87.087	10.79321	
87.598	10.80026	
88.108	10.78986	
88.619	10.85494	
89.129	10.83936	
89.640	10.98470	
90.150	11.10499	
90.661	10.80943	
91.171	10.90275	
91.682	10.86100	
92.192	10.78548	
92.702	10.83807	
93.213	10.93155	
93.723	10.88696	
94.234	10.80180	
94.744	10.81118	
95.255	10.81053	
95.765	10.83140	
96.276	10.87290	
96.786	10.85763	
97.297	10.81152	
97.807	10.80358	
98.318	10.82116	
98.828	10.85739	
99.339	10.87884	
99.849	10.84412	
100.360	10.82046	
100.870	10.85671	
101.381	10.86276	
101.891	10.81511	
102.402	10.85359	
102.912	10.81387	
103.422	10.79350	
103.933	10.81534	
104.443	10.83010	
104.954	10.81365	
105.464	10.70867	
105.975	10.72609	
106.485	11.09986	
106.996	11.94501	
107.506	10.80015	
108.017	10.73166	
108.527	10.85561	
109.038	10.81833	
109.548	10.77092	
110.059	11.22097	
110.569	10.81083	
111.080	11.72068	
111.590	11.30291	
112.101	11.14274	
112.611	11.19059	
113.122	11.87147	
113.632	11.23354	
114.142	11.69842	
114.653	11.15782	
