[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 17:16:32

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 17:05:52	
Measurement duration (s)	25.291	
File Name	2018_12_17_17_05_52_424	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	12.0000000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81997	
0.817	10.81316	
1.327	10.81809	
1.838	10.82170	
2.348	10.82789	
2.859	10.81822	
3.369	10.83654	
3.880	10.82532	
4.390	10.82253	
4.901	10.85199	
5.411	10.82048	
5.922	10.82474	
6.432	10.84154	
6.942	10.79137	
7.453	10.78904	
7.963	10.81741	
8.474	10.79301	
8.984	10.85241	
9.495	10.81362	
10.005	10.82845	
10.516	10.83095	
11.026	10.78738	
11.537	10.86977	
12.047	10.83337	
12.558	10.81748	
13.068	10.81496	
13.579	10.83172	
14.089	10.81960	
14.600	10.82602	
15.110	10.81346	
15.621	10.82988	
16.131	10.82370	
16.642	10.82646	
17.152	10.82765	
17.662	10.82640	
18.173	10.84275	
18.683	10.76043	
19.194	10.83086	
19.704	10.85112	
20.215	10.82572	
20.725	10.84067	
21.236	10.83104	
21.746	10.81880	
22.257	10.83315	
22.767	10.80834	
23.278	10.80105	
23.788	10.83652	
24.299	10.85145	
24.809	10.81443	
25.320	10.82028	
25.830	10.83586	
26.341	10.84234	
26.851	10.83366	
27.362	10.87515	
27.872	10.81012	
28.382	10.76604	
28.893	10.81296	
29.403	10.83002	
29.914	10.87066	
30.424	10.84917	
30.935	10.89712	
31.445	10.84781	
31.956	10.84219	
32.466	10.82666	
32.977	10.90290	
33.487	10.86428	
33.998	10.85173	
34.508	10.81215	
35.019	10.83401	
35.529	10.83212	
36.040	10.85546	
36.550	10.70000	
37.061	10.80740	
37.571	10.80854	
38.082	10.81200	
38.592	10.82670	
39.102	10.82097	
39.613	10.82485	
40.123	10.79100	
40.634	10.83172	
41.144	10.78236	
41.655	10.81148	
42.165	10.85679	
42.676	10.79861	
43.186	10.80254	
43.697	10.80050	
44.207	10.82798	
44.718	10.77319	
45.228	10.82359	
45.739	10.83059	
46.249	10.85979	
46.760	10.89575	
47.270	10.88050	
47.781	10.79284	
48.291	10.85426	
48.802	10.80075	
49.312	10.86325	
49.822	10.80645	
50.333	10.83408	
50.843	10.81410	
51.354	10.80446	
51.864	10.84206	
52.375	10.82077	
52.885	10.83458	
53.396	10.81845	
53.906	10.83558	
54.417	10.82999	
54.927	10.79426	
55.438	10.80123	
55.948	10.86729	
56.459	10.84104	
56.969	10.81561	
57.480	10.82841	
57.990	10.83256	
58.501	10.82492	
59.011	10.81091	
59.522	10.79687	
60.032	10.88334	
60.542	10.82018	
61.053	10.84066	
61.563	10.83031	
62.074	10.82604	
62.584	10.88081	
63.095	10.85503	
63.605	10.83527	
64.116	10.85198	
64.626	10.82780	
65.137	10.84959	
65.647	10.85825	
66.158	10.98903	
66.668	10.88672	
67.179	10.81703	
67.689	10.87056	
68.200	10.85389	
68.710	10.83562	
69.221	10.81797	
69.731	10.85308	
70.242	10.81835	
70.752	10.82352	
71.262	10.90736	
71.773	10.81075	
72.283	10.91828	
72.794	10.87747	
73.304	10.80870	
73.815	10.81257	
74.325	10.82214	
74.836	10.81563	
75.346	10.80131	
75.857	10.82386	
76.367	10.86107	
76.878	10.82444	
77.388	10.83276	
77.899	10.90089	
78.409	10.84658	
78.920	10.79610	
79.430	10.82681	
79.941	10.86551	
80.451	10.84957	
80.962	10.83873	
81.472	10.80403	
81.982	10.80820	
82.493	10.90716	
83.003	10.81028	
83.514	10.81913	
84.024	10.80270	
84.535	10.80316	
85.045	10.79436	
85.556	10.76935	
86.066	10.77329	
86.577	10.78558	
87.087	10.77048	
87.598	10.79800	
88.108	10.81279	
88.619	10.78568	
89.129	10.70348	
89.640	11.24575	
90.150	11.33119	
90.661	10.85319	
91.171	10.85588	
91.682	10.83253	
92.192	10.86497	
92.702	10.84822	
93.213	10.81244	
93.723	10.86238	
94.234	10.85908	
94.744	10.83123	
95.255	10.79819	
95.765	10.82185	
96.276	10.91060	
96.786	10.70000	
97.297	10.85372	
97.807	10.82222	
98.318	10.77283	
98.828	10.85905	
99.339	10.81930	
99.849	10.95512	
100.360	10.92016	
100.870	10.85956	
101.381	10.79850	
101.891	10.86111	
102.402	10.88970	
102.912	10.86328	
103.422	10.84388	
103.933	10.84805	
104.443	10.77980	
104.954	10.79080	
105.464	10.73484	
105.975	10.98860	
106.485	11.49981	
106.996	10.70000	
107.506	11.34302	
108.017	11.36965	
108.527	10.81076	
109.038	11.52193	
109.548	11.84468	
110.059	11.38361	
110.569	11.71297	
111.080	11.69725	
111.590	11.12630	
112.101	11.60233	
112.611	10.85418	
113.122	10.70000	
113.632	11.41604	
114.142	11.57936	
114.653	11.06060	
