[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 17:17:24

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 17:11:09	
Measurement duration (s)	19.193	
File Name	2018_12_17_17_11_09_834	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.7000000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81738	
0.817	10.80934	
1.327	10.82043	
1.838	10.80010	
2.348	10.81453	
2.859	10.82660	
3.369	10.82244	
3.880	10.84257	
4.390	10.82953	
4.901	10.82848	
5.411	10.80316	
5.922	10.85759	
6.432	10.83246	
6.942	10.82087	
7.453	10.81459	
7.963	10.81179	
8.474	10.84756	
8.984	10.82733	
9.495	10.82535	
10.005	10.80327	
10.516	10.85705	
11.026	10.82818	
11.537	10.83787	
12.047	10.80646	
12.558	10.82642	
13.068	10.79728	
13.579	10.85563	
14.089	10.83079	
14.600	10.80148	
15.110	10.86912	
15.621	10.84782	
16.131	10.84659	
16.642	10.83465	
17.152	10.82612	
17.662	10.80752	
18.173	10.84129	
18.683	10.88961	
19.194	10.80133	
19.704	10.80512	
20.215	10.82429	
20.725	10.82415	
21.236	10.80942	
21.746	10.81167	
22.257	10.81045	
22.767	10.80414	
23.278	10.82191	
23.788	10.80571	
24.299	10.81837	
24.809	10.78472	
25.320	10.92343	
25.830	10.84566	
26.341	10.80972	
26.851	10.84736	
27.362	10.84941	
27.872	10.81675	
28.382	10.82962	
28.893	10.83217	
29.403	10.78758	
29.914	10.77480	
30.424	10.80478	
30.935	10.82692	
31.445	10.82493	
31.956	10.83506	
32.466	10.82480	
32.977	10.93414	
33.487	10.89948	
33.998	10.86368	
34.508	10.85145	
35.019	10.81412	
35.529	10.81049	
36.040	10.81348	
36.550	10.81343	
37.061	10.81710	
37.571	10.82909	
38.082	10.82508	
38.592	10.78633	
39.102	10.85361	
39.613	10.81299	
40.123	10.83832	
40.634	10.83622	
41.144	10.83620	
41.655	10.83137	
42.165	10.80457	
42.676	10.80632	
43.186	10.77681	
43.697	10.86760	
44.207	10.82355	
44.718	10.81814	
45.228	10.82752	
45.739	10.78667	
46.249	10.83647	
46.760	10.80855	
47.270	10.86660	
47.781	10.80856	
48.291	10.82389	
48.802	10.81159	
49.312	10.82001	
49.822	10.82354	
50.333	10.79219	
50.843	10.81081	
51.354	10.81136	
51.864	10.81561	
52.375	10.80130	
52.885	10.82937	
53.396	10.82671	
53.906	10.79110	
54.417	10.85855	
54.927	10.83519	
55.438	10.80316	
55.948	10.86724	
56.459	10.85027	
56.969	10.86225	
57.480	10.82513	
57.990	10.82225	
58.501	10.83342	
59.011	10.83810	
59.522	10.87053	
60.032	10.85744	
60.542	10.85176	
61.053	10.82560	
61.563	10.81381	
62.074	10.82851	
62.584	10.82741	
63.095	10.80737	
63.605	10.82065	
64.116	10.82944	
64.626	10.84648	
65.137	10.84860	
65.647	10.83876	
66.158	10.81877	
66.668	10.83120	
67.179	10.85567	
67.689	10.82339	
68.200	10.83826	
68.710	10.82469	
69.221	10.85824	
69.731	10.79326	
70.242	10.85863	
70.752	10.80404	
71.262	10.79759	
71.773	10.82004	
72.283	10.82473	
72.794	10.84339	
73.304	10.79479	
73.815	10.82074	
74.325	10.84862	
74.836	10.84854	
75.346	10.81968	
75.857	10.82955	
76.367	10.83856	
76.878	10.78652	
77.388	10.79416	
77.899	10.86613	
78.409	10.87902	
78.920	10.80170	
79.430	10.85416	
79.941	10.82994	
80.451	10.83239	
80.962	10.88236	
81.472	10.83542	
81.982	10.85059	
82.493	10.85650	
83.003	10.85789	
83.514	10.79330	
84.024	10.82227	
84.535	10.82696	
85.045	10.80276	
85.556	10.81625	
86.066	10.77402	
86.577	10.70000	
87.087	10.78795	
87.598	10.77116	
88.108	10.79314	
88.619	10.79187	
89.129	10.77464	
89.640	11.19242	
90.150	10.76962	
90.661	10.82190	
91.171	10.82002	
91.682	10.86745	
92.192	10.81756	
92.702	10.92213	
93.213	10.81419	
93.723	10.82641	
94.234	10.84129	
94.744	10.85345	
95.255	10.86846	
95.765	10.85488	
96.276	10.81251	
96.786	10.70000	
97.297	10.85485	
97.807	10.88116	
98.318	10.84452	
98.828	10.83372	
99.339	10.81674	
99.849	10.82277	
100.360	10.84686	
100.870	10.81337	
101.381	10.82269	
101.891	10.89820	
102.402	10.81885	
102.912	10.82088	
103.422	10.79571	
103.933	10.78537	
104.443	10.77174	
104.954	10.70349	
105.464	10.75695	
105.975	10.76241	
106.485	10.73786	
106.996	10.70000	
107.506	10.70000	
108.017	11.46670	
108.527	10.86493	
109.038	11.00908	
109.548	10.86134	
110.059	11.44995	
110.569	11.34635	
111.080	11.35059	
111.590	10.99564	
112.101	10.81225	
112.611	10.95613	
113.122	11.59372	
113.632	11.46005	
114.142	11.27922	
114.653	11.50115	
