[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 17:17:18

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 17:10:31	
Measurement duration (s)	19.202	
File Name	2018_12_17_17_10_31_404	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.7000000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81515	
0.817	10.82191	
1.327	10.80596	
1.838	10.81102	
2.348	10.82203	
2.859	10.83436	
3.369	10.82866	
3.880	10.83812	
4.390	10.82830	
4.901	10.81734	
5.411	10.88694	
5.922	10.84105	
6.432	10.81893	
6.942	10.83289	
7.453	10.82640	
7.963	10.78862	
8.474	10.82684	
8.984	10.84175	
9.495	10.80640	
10.005	10.88024	
10.516	10.84480	
11.026	10.81358	
11.537	10.81551	
12.047	10.79917	
12.558	10.82696	
13.068	10.86625	
13.579	10.80718	
14.089	10.86460	
14.600	10.79828	
15.110	10.82707	
15.621	10.83234	
16.131	10.84102	
16.642	10.82124	
17.152	10.83278	
17.662	10.80875	
18.173	10.80731	
18.683	10.84128	
19.194	10.80358	
19.704	10.97517	
20.215	10.85365	
20.725	10.84004	
21.236	10.86429	
21.746	10.82376	
22.257	10.79603	
22.767	10.81382	
23.278	10.83240	
23.788	10.86415	
24.299	10.83099	
24.809	10.86500	
25.320	10.82576	
25.830	10.88535	
26.341	10.80225	
26.851	10.82074	
27.362	10.90271	
27.872	10.86013	
28.382	10.83030	
28.893	10.81761	
29.403	10.79038	
29.914	10.87627	
30.424	10.77923	
30.935	10.77245	
31.445	10.81756	
31.956	10.85878	
32.466	10.84285	
32.977	10.83205	
33.487	10.79519	
33.998	10.84454	
34.508	10.83011	
35.019	10.81541	
35.529	10.88610	
36.040	10.82638	
36.550	10.84512	
37.061	10.86249	
37.571	10.82915	
38.082	10.85756	
38.592	10.81633	
39.102	10.82482	
39.613	10.84982	
40.123	10.78851	
40.634	10.88720	
41.144	10.85615	
41.655	10.82338	
42.165	10.81299	
42.676	10.79620	
43.186	10.84929	
43.697	10.79944	
44.207	10.82753	
44.718	10.83935	
45.228	10.80964	
45.739	10.85635	
46.249	10.88007	
46.760	10.83204	
47.270	10.84809	
47.781	10.88551	
48.291	10.83005	
48.802	10.85753	
49.312	10.79715	
49.822	10.78999	
50.333	10.83442	
50.843	10.81569	
51.354	10.81311	
51.864	10.83415	
52.375	10.84243	
52.885	10.84639	
53.396	10.85649	
53.906	10.84533	
54.417	10.80868	
54.927	10.82813	
55.438	10.81568	
55.948	10.77265	
56.459	10.84759	
56.969	10.80354	
57.480	10.81223	
57.990	10.80330	
58.501	10.82022	
59.011	10.79771	
59.522	10.81110	
60.032	10.85388	
60.542	10.82561	
61.053	10.87571	
61.563	10.80946	
62.074	10.83410	
62.584	10.83122	
63.095	10.83716	
63.605	10.78994	
64.116	10.86006	
64.626	10.86951	
65.137	10.89397	
65.647	10.79385	
66.158	10.87262	
66.668	10.80355	
67.179	10.81776	
67.689	10.80339	
68.200	10.81760	
68.710	10.84659	
69.221	10.80814	
69.731	10.83436	
70.242	10.82030	
70.752	10.82640	
71.262	10.80994	
71.773	10.85377	
72.283	10.84495	
72.794	10.79969	
73.304	10.82116	
73.815	10.85384	
74.325	10.81673	
74.836	10.78990	
75.346	10.85218	
75.857	10.85841	
76.367	10.83553	
76.878	10.86976	
77.388	10.82158	
77.899	10.86775	
78.409	10.82414	
78.920	10.79468	
79.430	10.83037	
79.941	10.83669	
80.451	10.89542	
80.962	10.76405	
81.472	10.81763	
81.982	10.80557	
82.493	10.82257	
83.003	10.81115	
83.514	10.84528	
84.024	10.81092	
84.535	10.81347	
85.045	10.82060	
85.556	10.78387	
86.066	10.77517	
86.577	10.78756	
87.087	10.80098	
87.598	10.81043	
88.108	10.81485	
88.619	10.78848	
89.129	10.72138	
89.640	11.09665	
90.150	11.17843	
90.661	10.82954	
91.171	10.83484	
91.682	10.78802	
92.192	10.83714	
92.702	11.02507	
93.213	10.83753	
93.723	10.82484	
94.234	10.88638	
94.744	10.81190	
95.255	10.80467	
95.765	10.80089	
96.276	10.70000	
96.786	10.89919	
97.297	10.83519	
97.807	10.87908	
98.318	10.80958	
98.828	10.79322	
99.339	10.81790	
99.849	10.80210	
100.360	10.84864	
100.870	10.78795	
101.381	10.83018	
101.891	10.82049	
102.402	10.80594	
102.912	10.83218	
103.422	10.83510	
103.933	10.82746	
104.443	10.70982	
104.954	10.79872	
105.464	10.78889	
105.975	10.75013	
106.485	11.23960	
106.996	11.61310	
107.506	11.32465	
108.017	10.97591	
108.527	11.27239	
109.038	11.38387	
109.548	11.56094	
110.059	11.08571	
110.569	10.70000	
111.080	10.83674	
111.590	11.23814	
112.101	11.32094	
112.611	11.24560	
113.122	10.70000	
113.632	10.90118	
114.142	11.46585	
114.653	11.09426	
