[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 17:16:58

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 17:08:42	
Measurement duration (s)	19.111	
File Name	2018_12_17_17_08_42_852	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.7000000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81138	
0.817	10.80898	
1.327	10.81097	
1.838	10.81908	
2.348	10.81867	
2.859	10.81654	
3.369	10.82318	
3.880	10.81266	
4.390	10.82543	
4.901	10.84929	
5.411	10.82703	
5.922	10.83246	
6.432	10.82174	
6.942	10.86882	
7.453	10.85600	
7.963	10.79701	
8.474	10.81296	
8.984	10.83633	
9.495	10.82901	
10.005	10.80086	
10.516	10.85759	
11.026	10.83312	
11.537	10.80765	
12.047	10.83225	
12.558	10.81132	
13.068	10.81003	
13.579	10.80047	
14.089	10.84099	
14.600	10.81807	
15.110	10.80475	
15.621	10.82305	
16.131	10.82823	
16.642	10.82245	
17.152	10.80197	
17.662	10.90063	
18.173	10.82862	
18.683	10.84922	
19.194	10.84313	
19.704	10.80261	
20.215	10.84715	
20.725	10.81746	
21.236	10.92920	
21.746	10.84110	
22.257	10.81057	
22.767	10.79830	
23.278	10.82339	
23.788	10.88267	
24.299	10.79663	
24.809	10.81902	
25.320	10.83609	
25.830	10.80554	
26.341	10.80978	
26.851	10.81709	
27.362	10.84079	
27.872	10.82232	
28.382	10.84231	
28.893	10.82097	
29.403	10.83062	
29.914	10.80691	
30.424	10.81222	
30.935	10.78682	
31.445	10.87328	
31.956	10.81761	
32.466	10.82664	
32.977	10.87083	
33.487	10.80375	
33.998	10.79232	
34.508	10.80334	
35.019	10.80437	
35.529	10.80519	
36.040	10.78552	
36.550	10.80247	
37.061	10.81291	
37.571	10.79693	
38.082	10.79983	
38.592	10.83240	
39.102	10.81517	
39.613	10.82405	
40.123	10.81203	
40.634	10.79651	
41.144	10.84694	
41.655	10.82782	
42.165	10.82006	
42.676	10.78765	
43.186	10.88528	
43.697	10.77535	
44.207	10.78456	
44.718	10.83747	
45.228	10.83746	
45.739	10.88858	
46.249	10.86803	
46.760	10.82237	
47.270	10.83899	
47.781	10.83315	
48.291	10.79075	
48.802	10.85852	
49.312	10.81062	
49.822	10.83407	
50.333	10.80044	
50.843	10.79429	
51.354	10.82557	
51.864	10.82713	
52.375	10.80252	
52.885	10.80841	
53.396	10.85600	
53.906	10.83701	
54.417	10.83172	
54.927	10.81625	
55.438	10.81842	
55.948	10.81307	
56.459	10.78487	
56.969	10.80861	
57.480	10.80301	
57.990	10.82240	
58.501	10.79317	
59.011	10.82567	
59.522	10.81544	
60.032	10.85802	
60.542	10.82903	
61.053	10.81556	
61.563	10.79221	
62.074	10.82719	
62.584	10.80159	
63.095	10.81975	
63.605	10.81102	
64.116	10.83065	
64.626	10.80498	
65.137	10.80638	
65.647	10.79394	
66.158	10.85477	
66.668	10.84110	
67.179	10.83377	
67.689	10.79639	
68.200	10.78469	
68.710	10.81340	
69.221	10.80188	
69.731	10.80408	
70.242	10.79967	
70.752	10.84722	
71.262	10.83341	
71.773	10.77859	
72.283	10.80831	
72.794	10.81836	
73.304	10.80435	
73.815	10.78011	
74.325	10.89627	
74.836	10.89358	
75.346	10.81461	
75.857	10.82968	
76.367	10.81427	
76.878	10.87927	
77.388	10.79288	
77.899	10.81945	
78.409	10.81763	
78.920	10.79965	
79.430	10.78361	
79.941	10.77193	
80.451	10.80174	
80.962	10.79830	
81.472	10.78392	
81.982	10.81168	
82.493	10.84420	
83.003	10.81274	
83.514	10.77651	
84.024	10.82904	
84.535	10.78796	
85.045	10.89386	
85.556	10.77878	
86.066	10.70000	
86.577	10.70000	
87.087	10.78793	
87.598	10.70000	
88.108	10.77624	
88.619	10.79042	
89.129	10.75142	
89.640	10.81384	
90.150	11.22582	
90.661	10.79515	
91.171	10.91566	
91.682	10.85930	
92.192	10.81317	
92.702	10.80321	
93.213	10.83108	
93.723	10.78902	
94.234	10.81756	
94.744	10.78442	
95.255	10.79345	
95.765	10.79966	
96.276	10.80929	
96.786	10.91107	
97.297	10.90741	
97.807	10.85493	
98.318	10.84297	
98.828	10.81407	
99.339	10.93418	
99.849	10.84515	
100.360	10.81723	
100.870	10.74104	
101.381	10.81628	
101.891	10.77065	
102.402	10.85250	
102.912	10.81626	
103.422	10.78733	
103.933	10.76663	
104.443	10.75470	
104.954	10.79964	
105.464	10.77768	
105.975	10.76631	
106.485	10.78181	
106.996	11.61531	
107.506	10.81451	
108.017	10.83504	
108.527	10.70000	
109.038	11.56632	
109.548	11.35153	
110.059	10.70000	
110.569	11.49975	
111.080	10.74343	
111.590	10.83386	
112.101	11.05060	
112.611	10.85919	
113.122	11.56970	
113.632	11.41050	
114.142	11.04666	
114.653	11.43156	
