[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 17:16:46

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 17:07:36	
Measurement duration (s)	24.857	
File Name	2018_12_17_17_07_36_106	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	12.0000000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.82795	
0.817	10.81648	
1.327	10.81164	
1.838	10.83092	
2.348	10.83737	
2.859	10.84078	
3.369	10.82179	
3.880	10.82075	
4.390	10.82311	
4.901	10.85447	
5.411	10.79008	
5.922	10.81473	
6.432	10.81044	
6.942	10.80281	
7.453	10.84928	
7.963	10.81836	
8.474	10.80135	
8.984	10.85721	
9.495	10.83484	
10.005	10.81670	
10.516	10.81134	
11.026	10.85294	
11.537	10.83307	
12.047	10.78217	
12.558	10.80756	
13.068	10.82047	
13.579	10.84779	
14.089	10.85589	
14.600	10.79889	
15.110	10.88867	
15.621	10.82786	
16.131	10.82825	
16.642	10.83614	
17.152	10.83786	
17.662	10.82250	
18.173	10.81380	
18.683	10.80684	
19.194	10.80763	
19.704	10.85999	
20.215	10.82255	
20.725	10.86644	
21.236	10.85016	
21.746	10.81110	
22.257	10.82749	
22.767	10.82072	
23.278	10.83760	
23.788	10.83113	
24.299	10.87274	
24.809	10.91132	
25.320	10.97678	
25.830	10.83197	
26.341	10.92570	
26.851	10.81793	
27.362	10.86261	
27.872	10.70000	
28.382	10.84908	
28.893	10.78985	
29.403	10.82480	
29.914	10.81721	
30.424	10.75425	
30.935	10.78676	
31.445	10.83428	
31.956	10.81525	
32.466	10.84342	
32.977	10.81434	
33.487	10.90323	
33.998	10.79643	
34.508	10.80444	
35.019	10.84902	
35.529	10.85508	
36.040	10.84700	
36.550	10.85937	
37.061	10.81867	
37.571	10.89640	
38.082	10.86674	
38.592	10.83047	
39.102	10.83478	
39.613	10.82402	
40.123	10.82917	
40.634	10.85236	
41.144	10.88599	
41.655	10.85071	
42.165	10.81031	
42.676	10.84578	
43.186	10.85889	
43.697	10.85971	
44.207	10.83290	
44.718	10.84142	
45.228	10.82620	
45.739	10.82948	
46.249	10.81993	
46.760	10.81069	
47.270	10.79418	
47.781	10.79428	
48.291	10.79939	
48.802	10.83066	
49.312	10.79042	
49.822	10.82766	
50.333	10.85939	
50.843	10.81319	
51.354	10.80826	
51.864	10.83559	
52.375	10.84701	
52.885	10.83245	
53.396	10.84758	
53.906	10.82717	
54.417	10.83376	
54.927	10.79710	
55.438	10.84627	
55.948	10.84882	
56.459	10.80638	
56.969	10.81327	
57.480	10.85334	
57.990	10.79917	
58.501	10.80215	
59.011	10.81547	
59.522	10.82187	
60.032	10.81519	
60.542	10.79253	
61.053	10.79301	
61.563	10.82266	
62.074	10.81175	
62.584	10.82894	
63.095	10.83492	
63.605	10.82216	
64.116	10.87373	
64.626	10.82728	
65.137	10.86631	
65.647	10.86941	
66.158	10.79031	
66.668	10.80985	
67.179	10.83503	
67.689	10.81360	
68.200	10.82546	
68.710	10.84134	
69.221	10.83033	
69.731	10.83927	
70.242	10.82470	
70.752	10.80192	
71.262	10.80637	
71.773	10.89105	
72.283	10.83068	
72.794	10.84649	
73.304	10.82324	
73.815	10.85119	
74.325	10.82211	
74.836	10.79974	
75.346	10.83352	
75.857	10.78721	
76.367	10.86090	
76.878	10.83560	
77.388	10.79095	
77.899	10.81581	
78.409	10.84482	
78.920	10.87115	
79.430	10.82103	
79.941	10.84746	
80.451	10.80794	
80.962	10.81675	
81.472	10.82172	
81.982	10.81389	
82.493	10.82914	
83.003	10.79577	
83.514	10.81589	
84.024	10.86575	
84.535	10.81190	
85.045	10.82155	
85.556	10.78244	
86.066	10.78850	
86.577	10.80947	
87.087	10.77294	
87.598	10.77514	
88.108	10.79686	
88.619	10.78738	
89.129	10.79081	
89.640	10.90425	
90.150	11.00111	
90.661	10.81130	
91.171	10.86780	
91.682	10.87230	
92.192	10.92918	
92.702	10.81526	
93.213	10.84043	
93.723	10.82770	
94.234	10.83245	
94.744	10.81383	
95.255	10.80896	
95.765	10.84874	
96.276	10.81136	
96.786	10.80408	
97.297	10.91758	
97.807	10.77444	
98.318	10.80576	
98.828	10.94650	
99.339	10.84147	
99.849	10.76490	
100.360	10.80156	
100.870	10.93221	
101.381	10.80457	
101.891	10.82875	
102.402	10.84112	
102.912	10.79880	
103.422	10.80973	
103.933	10.78660	
104.443	10.77833	
104.954	10.78978	
105.464	10.71711	
105.975	10.73706	
106.485	10.81964	
106.996	10.70000	
107.506	10.70000	
108.017	10.77493	
108.527	11.17529	
109.038	10.70000	
109.548	11.30662	
110.059	11.66712	
110.569	11.69574	
111.080	11.18030	
111.590	11.72475	
112.101	11.57016	
112.611	11.63123	
113.122	11.37568	
113.632	11.40916	
114.142	11.74293	
114.653	10.96850	
