[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 17:17:30

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 17:12:27	
Measurement duration (s)	19.133	
File Name	2018_12_17_17_12_27_417	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.7000000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.82173	
0.817	10.80941	
1.327	10.80184	
1.838	10.83562	
2.348	10.81705	
2.859	10.83506	
3.369	10.81606	
3.880	10.83117	
4.390	10.82520	
4.901	10.82121	
5.411	10.84758	
5.922	10.84455	
6.432	10.86803	
6.942	10.81781	
7.453	10.80227	
7.963	10.81066	
8.474	10.87318	
8.984	10.80970	
9.495	10.80474	
10.005	10.83471	
10.516	10.81625	
11.026	10.81921	
11.537	10.84485	
12.047	10.87267	
12.558	10.82589	
13.068	10.79548	
13.579	10.83131	
14.089	10.86787	
14.600	10.76652	
15.110	10.80341	
15.621	10.82378	
16.131	10.83421	
16.642	10.79838	
17.152	10.80486	
17.662	10.83740	
18.173	10.78940	
18.683	10.81833	
19.194	10.80809	
19.704	10.83396	
20.215	10.81889	
20.725	10.84591	
21.236	10.84439	
21.746	10.83388	
22.257	10.81905	
22.767	10.84708	
23.278	10.82198	
23.788	10.82885	
24.299	10.86489	
24.809	10.85887	
25.320	10.88623	
25.830	10.76992	
26.341	10.81771	
26.851	10.87099	
27.362	10.83022	
27.872	10.80521	
28.382	10.80677	
28.893	10.78832	
29.403	10.87089	
29.914	10.80787	
30.424	10.80175	
30.935	10.82126	
31.445	10.87014	
31.956	10.77839	
32.466	10.86384	
32.977	10.83557	
33.487	10.85612	
33.998	10.82707	
34.508	10.85830	
35.019	10.80021	
35.529	10.94079	
36.040	10.81215	
36.550	10.82145	
37.061	10.83072	
37.571	10.82376	
38.082	10.89883	
38.592	10.80741	
39.102	10.80057	
39.613	10.81112	
40.123	10.79236	
40.634	10.81397	
41.144	10.79310	
41.655	10.84331	
42.165	10.83738	
42.676	10.86969	
43.186	10.82766	
43.697	10.70000	
44.207	10.81240	
44.718	10.83259	
45.228	10.86728	
45.739	10.82471	
46.249	10.85456	
46.760	10.81585	
47.270	10.83755	
47.781	10.80038	
48.291	10.82287	
48.802	10.84719	
49.312	10.87343	
49.822	10.85327	
50.333	10.82159	
50.843	10.80320	
51.354	10.80520	
51.864	10.86056	
52.375	10.81749	
52.885	10.76089	
53.396	10.78348	
53.906	10.80810	
54.417	10.80260	
54.927	10.78195	
55.438	10.84204	
55.948	10.84704	
56.459	10.82835	
56.969	10.82551	
57.480	10.82444	
57.990	10.81992	
58.501	10.79751	
59.011	10.82273	
59.522	10.82908	
60.032	10.84321	
60.542	10.85947	
61.053	10.80514	
61.563	10.86187	
62.074	10.89269	
62.584	10.81164	
63.095	10.80308	
63.605	10.80849	
64.116	10.92171	
64.626	10.82994	
65.137	10.83430	
65.647	10.85270	
66.158	10.88368	
66.668	10.85500	
67.179	10.86430	
67.689	10.79777	
68.200	10.80229	
68.710	10.87739	
69.221	10.81592	
69.731	10.88164	
70.242	10.81371	
70.752	10.84082	
71.262	10.82013	
71.773	10.83071	
72.283	10.84917	
72.794	10.86012	
73.304	10.87768	
73.815	10.83132	
74.325	10.89777	
74.836	10.85254	
75.346	10.83556	
75.857	10.81757	
76.367	10.89169	
76.878	10.79675	
77.388	10.79455	
77.899	10.78159	
78.409	10.88611	
78.920	10.79499	
79.430	10.85781	
79.941	10.81137	
80.451	10.83495	
80.962	10.81213	
81.472	10.83434	
81.982	10.82945	
82.493	10.87753	
83.003	10.82128	
83.514	10.80617	
84.024	10.85823	
84.535	10.79022	
85.045	10.79707	
85.556	10.83525	
86.066	10.76456	
86.577	10.79695	
87.087	10.76122	
87.598	10.78835	
88.108	10.78464	
88.619	10.77546	
89.129	10.81165	
89.640	11.00270	
90.150	11.26212	
90.661	10.82679	
91.171	10.80837	
91.682	10.86135	
92.192	10.78583	
92.702	10.90098	
93.213	10.94617	
93.723	10.81740	
94.234	10.83778	
94.744	10.98912	
95.255	10.81031	
95.765	10.84894	
96.276	10.82230	
96.786	10.70000	
97.297	10.92644	
97.807	10.87132	
98.318	10.80332	
98.828	10.81641	
99.339	10.84115	
99.849	10.82694	
100.360	10.86198	
100.870	10.80032	
101.381	10.88383	
101.891	10.85473	
102.402	10.85425	
102.912	10.85866	
103.422	10.83188	
103.933	10.83001	
104.443	10.80053	
104.954	10.77005	
105.464	10.74853	
105.975	10.83473	
106.485	11.12184	
106.996	10.70000	
107.506	10.89608	
108.017	11.01068	
108.527	11.02760	
109.038	11.48368	
109.548	11.39077	
110.059	10.98545	
110.569	10.78587	
111.080	10.93730	
111.590	11.14477	
112.101	11.17467	
112.611	11.06162	
113.122	11.59359	
113.632	11.08981	
114.142	11.40697	
114.653	10.86729	
