[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 16:22:16

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 16:11:37	
Measurement duration (s)	17.233	
File Name	2018_12_17_16_11_37_002	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81976	
0.817	10.81614	
1.327	10.81524	
1.838	10.80765	
2.348	10.82631	
2.859	10.81210	
3.369	10.82003	
3.880	10.82649	
4.390	10.82257	
4.901	10.82925	
5.411	10.81542	
5.922	10.79346	
6.432	10.84373	
6.942	10.80522	
7.453	10.81566	
7.963	10.87140	
8.474	10.81129	
8.984	10.82451	
9.495	10.80936	
10.005	10.82184	
10.516	10.82968	
11.026	10.81001	
11.537	10.81644	
12.047	10.82042	
12.558	10.83011	
13.068	10.82864	
13.579	10.77458	
14.089	10.83917	
14.600	10.82246	
15.110	10.81837	
15.621	10.80244	
16.131	10.78709	
16.642	10.78753	
17.152	10.82677	
17.662	10.81447	
18.173	10.77853	
18.683	10.76884	
19.194	10.78953	
19.704	10.78167	
20.215	10.82364	
20.725	10.80114	
21.236	10.77273	
21.746	10.82125	
22.257	10.83210	
22.767	10.74148	
23.278	10.82029	
23.788	10.79495	
24.299	10.83555	
24.809	10.77977	
25.320	10.81738	
25.830	10.81538	
26.341	10.89066	
26.851	10.86976	
27.362	10.81839	
27.872	10.83484	
28.382	10.84377	
28.893	10.82472	
29.403	10.81498	
29.914	10.86698	
30.424	10.77923	
30.935	10.81233	
31.445	10.96188	
31.956	10.80657	
32.466	10.76255	
32.977	10.80499	
33.487	10.79187	
33.998	10.81261	
34.508	10.96907	
35.019	10.79689	
35.529	10.70000	
36.040	10.77412	
36.550	10.81298	
37.061	10.79864	
37.571	10.82269	
38.082	10.85621	
38.592	10.85679	
39.102	10.82589	
39.613	10.81001	
40.123	10.84112	
40.634	10.80205	
41.144	10.85395	
41.655	10.81894	
42.165	10.80409	
42.676	10.84554	
43.186	10.80955	
43.697	10.87456	
44.207	10.82605	
44.718	10.80933	
45.228	10.80331	
45.739	10.86132	
46.249	10.79901	
46.760	10.80497	
47.270	10.82433	
47.781	10.81173	
48.291	10.87357	
48.802	10.82580	
49.312	10.81573	
49.822	10.85118	
50.333	10.84066	
50.843	10.82254	
51.354	10.81804	
51.864	10.85391	
52.375	10.80665	
52.885	10.83971	
53.396	10.87052	
53.906	10.81057	
54.417	10.78533	
54.927	10.83201	
55.438	10.81143	
55.948	10.82244	
56.459	10.85041	
56.969	10.81064	
57.480	10.80067	
57.990	10.83136	
58.501	10.79018	
59.011	10.79453	
59.522	10.82694	
60.032	10.77556	
60.542	10.79418	
61.053	10.78764	
61.563	10.80526	
62.074	10.80355	
62.584	10.84630	
63.095	10.83300	
63.605	10.80461	
64.116	10.81699	
64.626	10.79724	
65.137	10.81678	
65.647	10.81874	
66.158	10.89066	
66.668	10.80980	
67.179	10.83323	
67.689	10.82258	
68.200	10.83370	
68.710	10.83174	
69.221	10.82178	
69.731	10.84011	
70.242	10.80150	
70.752	10.79747	
71.262	10.81268	
71.773	10.80291	
72.283	10.79780	
72.794	10.82061	
73.304	10.80846	
73.815	10.85043	
74.325	10.81724	
74.836	10.81552	
75.346	10.81415	
75.857	10.83097	
76.367	10.87886	
76.878	10.81383	
77.388	10.79629	
77.899	10.83750	
78.409	10.86088	
78.920	10.80340	
79.430	10.81878	
79.941	10.84470	
80.451	10.82841	
80.962	10.81305	
81.472	10.82847	
81.982	10.81742	
82.493	10.90966	
83.003	10.90029	
83.514	10.83424	
84.024	10.84051	
84.535	10.79553	
85.045	10.80736	
85.556	10.75534	
86.066	10.80393	
86.577	10.70000	
87.087	10.81364	
87.598	10.76212	
88.108	10.80366	
88.619	10.79119	
89.129	10.77802	
89.640	10.87435	
90.150	10.97743	
90.661	10.82155	
91.171	10.74505	
91.682	10.81349	
92.192	10.78226	
92.702	10.87544	
93.213	10.79238	
93.723	10.81170	
94.234	10.84292	
94.744	10.85643	
95.255	10.79927	
95.765	10.82918	
96.276	10.81500	
96.786	10.82489	
97.297	10.84108	
97.807	10.96519	
98.318	10.88299	
98.828	10.81039	
99.339	10.78973	
99.849	10.81296	
100.360	10.70000	
100.870	10.82130	
101.381	10.83600	
101.891	10.81661	
102.402	10.78146	
102.912	10.78102	
103.422	10.78717	
103.933	10.83394	
104.443	10.86595	
104.954	10.78279	
105.464	10.84291	
105.975	10.98870	
106.485	11.24995	
106.996	11.53341	
107.506	10.78080	
108.017	10.70000	
108.527	10.70000	
109.038	10.70000	
109.548	10.78425	
110.059	10.86359	
110.569	11.43973	
111.080	10.70000	
111.590	10.89284	
112.101	10.83647	
112.611	10.85998	
113.122	11.47446	
113.632	10.96781	
114.142	11.37306	
114.653	10.89599	
