[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 16:23:16

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 16:17:02	
Measurement duration (s)	17.543	
File Name	2018_12_17_16_17_02_722	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.80615	
0.817	10.82624	
1.327	10.80131	
1.838	10.81905	
2.348	10.81320	
2.859	10.81415	
3.369	10.82040	
3.880	10.82493	
4.390	10.82785	
4.901	10.79815	
5.411	10.79384	
5.922	10.82658	
6.432	10.82114	
6.942	10.86426	
7.453	10.78829	
7.963	10.85565	
8.474	10.84241	
8.984	10.81960	
9.495	10.85116	
10.005	10.80826	
10.516	10.88166	
11.026	10.84703	
11.537	10.81770	
12.047	10.84286	
12.558	10.81912	
13.068	10.81704	
13.579	10.85929	
14.089	10.81421	
14.600	10.82654	
15.110	10.87891	
15.621	10.79230	
16.131	10.76586	
16.642	10.79865	
17.152	10.82356	
17.662	10.80598	
18.173	10.81102	
18.683	10.81140	
19.194	10.80528	
19.704	10.82911	
20.215	10.83990	
20.725	10.81675	
21.236	10.84087	
21.746	10.79353	
22.257	10.78438	
22.767	10.86371	
23.278	10.82512	
23.788	10.84513	
24.299	10.81163	
24.809	10.83522	
25.320	10.85478	
25.830	10.98088	
26.341	10.83732	
26.851	10.90789	
27.362	10.78661	
27.872	10.78016	
28.382	10.79967	
28.893	10.84542	
29.403	10.81280	
29.914	10.82182	
30.424	10.80434	
30.935	10.77468	
31.445	10.83674	
31.956	10.76531	
32.466	10.84268	
32.977	10.78593	
33.487	10.80598	
33.998	10.82622	
34.508	10.80188	
35.019	10.80412	
35.529	10.78221	
36.040	10.88208	
36.550	10.81766	
37.061	10.79181	
37.571	10.86431	
38.082	10.81749	
38.592	10.84301	
39.102	10.88084	
39.613	10.80410	
40.123	10.86648	
40.634	10.85703	
41.144	10.78212	
41.655	10.84918	
42.165	10.79930	
42.676	10.86566	
43.186	10.81400	
43.697	10.87508	
44.207	10.85985	
44.718	10.78694	
45.228	10.78235	
45.739	10.77300	
46.249	10.90274	
46.760	10.91525	
47.270	10.83481	
47.781	10.78635	
48.291	10.80467	
48.802	10.80340	
49.312	10.85071	
49.822	10.83107	
50.333	10.80431	
50.843	10.85659	
51.354	10.84385	
51.864	10.85772	
52.375	10.80778	
52.885	10.77809	
53.396	10.81641	
53.906	10.80560	
54.417	10.83426	
54.927	10.80934	
55.438	10.83585	
55.948	10.85155	
56.459	10.82120	
56.969	10.84049	
57.480	10.86355	
57.990	10.82536	
58.501	10.80965	
59.011	10.83389	
59.522	10.81050	
60.032	10.81455	
60.542	10.85664	
61.053	10.81981	
61.563	10.82798	
62.074	10.83644	
62.584	10.80725	
63.095	10.84438	
63.605	10.83287	
64.116	10.82878	
64.626	10.83577	
65.137	10.80259	
65.647	10.80945	
66.158	10.86995	
66.668	10.82103	
67.179	10.83726	
67.689	10.79430	
68.200	10.80441	
68.710	10.84449	
69.221	10.84065	
69.731	10.79520	
70.242	10.78973	
70.752	10.83795	
71.262	10.78011	
71.773	10.86151	
72.283	10.82297	
72.794	10.77906	
73.304	10.78278	
73.815	10.79056	
74.325	10.81417	
74.836	10.81098	
75.346	10.78351	
75.857	10.83927	
76.367	10.80448	
76.878	10.82172	
77.388	10.81411	
77.899	10.83121	
78.409	10.82978	
78.920	10.83633	
79.430	10.83202	
79.941	10.81202	
80.451	10.78087	
80.962	10.79042	
81.472	10.82425	
81.982	10.82718	
82.493	10.85808	
83.003	10.86365	
83.514	10.80096	
84.024	10.81112	
84.535	10.81360	
85.045	10.77472	
85.556	10.79151	
86.066	10.77362	
86.577	10.78788	
87.087	10.75131	
87.598	10.78827	
88.108	10.79126	
88.619	10.76732	
89.129	10.78084	
89.640	10.70000	
90.150	10.81733	
90.661	10.82027	
91.171	10.95602	
91.682	10.82963	
92.192	10.85036	
92.702	10.86424	
93.213	10.80191	
93.723	10.82417	
94.234	10.81779	
94.744	10.85112	
95.255	10.81557	
95.765	10.82452	
96.276	10.83964	
96.786	10.77824	
97.297	10.83334	
97.807	10.80829	
98.318	10.84009	
98.828	10.79531	
99.339	10.80159	
99.849	10.81801	
100.360	10.82395	
100.870	10.93792	
101.381	10.77310	
101.891	10.80475	
102.402	10.80335	
102.912	10.99594	
103.422	10.77056	
103.933	10.75889	
104.443	10.78263	
104.954	10.80551	
105.464	10.76405	
105.975	10.76001	
106.485	10.70000	
106.996	10.70000	
107.506	10.70000	
108.017	10.98640	
108.527	10.70004	
109.038	10.78988	
109.548	10.85997	
110.059	10.88150	
110.569	11.04323	
111.080	11.05424	
111.590	11.14673	
112.101	11.13647	
112.611	11.43882	
113.122	10.70000	
113.632	10.73748	
114.142	10.70000	
114.653	11.20841	
