[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 16:21:51

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 16:09:25	
Measurement duration (s)	17.326	
File Name	2018_12_17_16_09_25_203	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81184	
0.817	10.82057	
1.327	10.78817	
1.838	10.81975	
2.348	10.81525	
2.859	10.82755	
3.369	10.81972	
3.880	10.82490	
4.390	10.82782	
4.901	10.81872	
5.411	10.81121	
5.922	10.77974	
6.432	10.80784	
6.942	10.85191	
7.453	10.85633	
7.963	10.84642	
8.474	10.82648	
8.984	10.84326	
9.495	10.90874	
10.005	10.83588	
10.516	10.83745	
11.026	10.79703	
11.537	10.79605	
12.047	10.81987	
12.558	10.83738	
13.068	10.84050	
13.579	10.83723	
14.089	10.72349	
14.600	10.81732	
15.110	10.81510	
15.621	10.84952	
16.131	10.82748	
16.642	10.87285	
17.152	10.78796	
17.662	10.79787	
18.173	10.87600	
18.683	10.89319	
19.194	10.82713	
19.704	10.81064	
20.215	10.84098	
20.725	10.79636	
21.236	10.87878	
21.746	10.79977	
22.257	10.88829	
22.767	10.85382	
23.278	10.85009	
23.788	10.86952	
24.299	10.88725	
24.809	10.93194	
25.320	10.88844	
25.830	10.87450	
26.341	10.87233	
26.851	10.86585	
27.362	10.79161	
27.872	10.81476	
28.382	10.82265	
28.893	10.79736	
29.403	10.80277	
29.914	10.89557	
30.424	10.82948	
30.935	10.83020	
31.445	10.81368	
31.956	10.84629	
32.466	10.86661	
32.977	10.81196	
33.487	10.82766	
33.998	10.83316	
34.508	10.81497	
35.019	10.82857	
35.529	10.70000	
36.040	10.85339	
36.550	10.82276	
37.061	10.85770	
37.571	10.83636	
38.082	10.80951	
38.592	10.89632	
39.102	10.84429	
39.613	10.81903	
40.123	10.82713	
40.634	10.83262	
41.144	10.78635	
41.655	10.82279	
42.165	10.80136	
42.676	10.84996	
43.186	10.82526	
43.697	10.82537	
44.207	10.85452	
44.718	10.85046	
45.228	10.80732	
45.739	10.88547	
46.249	10.84152	
46.760	10.84796	
47.270	10.83789	
47.781	10.83959	
48.291	10.85037	
48.802	10.80678	
49.312	10.83260	
49.822	10.84382	
50.333	10.81373	
50.843	10.79982	
51.354	10.84673	
51.864	10.89334	
52.375	10.83375	
52.885	10.81022	
53.396	10.82616	
53.906	10.78187	
54.417	10.85649	
54.927	10.85035	
55.438	10.80791	
55.948	10.80114	
56.459	10.79743	
56.969	10.85419	
57.480	10.83134	
57.990	10.82995	
58.501	10.82699	
59.011	10.84363	
59.522	10.85786	
60.032	10.82073	
60.542	10.81608	
61.053	10.85951	
61.563	10.77542	
62.074	10.82869	
62.584	10.81052	
63.095	10.87444	
63.605	10.85814	
64.116	10.80026	
64.626	10.82977	
65.137	10.86263	
65.647	10.79589	
66.158	10.85319	
66.668	10.80210	
67.179	10.84205	
67.689	10.82223	
68.200	10.81152	
68.710	10.85758	
69.221	10.83768	
69.731	10.80978	
70.242	10.84508	
70.752	10.82176	
71.262	10.81984	
71.773	10.83346	
72.283	10.86922	
72.794	10.82092	
73.304	10.77988	
73.815	10.81956	
74.325	10.82819	
74.836	10.79539	
75.346	10.81728	
75.857	10.80247	
76.367	10.89692	
76.878	10.82874	
77.388	10.81329	
77.899	10.81385	
78.409	10.82041	
78.920	10.81846	
79.430	10.80068	
79.941	10.81852	
80.451	10.80215	
80.962	10.81828	
81.472	10.82879	
81.982	10.83172	
82.493	10.81473	
83.003	10.84517	
83.514	10.87600	
84.024	10.80740	
84.535	10.78017	
85.045	10.79989	
85.556	10.81161	
86.066	10.77389	
86.577	10.83025	
87.087	10.77268	
87.598	10.77676	
88.108	10.79304	
88.619	10.80834	
89.129	10.80579	
89.640	10.99939	
90.150	10.92239	
90.661	10.83320	
91.171	10.86554	
91.682	10.82379	
92.192	10.80801	
92.702	10.79995	
93.213	10.82336	
93.723	10.84349	
94.234	10.85121	
94.744	10.82285	
95.255	10.83407	
95.765	10.82754	
96.276	10.90487	
96.786	10.82002	
97.297	10.82736	
97.807	10.84407	
98.318	10.95774	
98.828	10.81704	
99.339	10.81287	
99.849	10.89297	
100.360	10.83960	
100.870	10.82606	
101.381	10.81684	
101.891	10.83043	
102.402	10.83568	
102.912	10.88379	
103.422	10.93837	
103.933	10.80438	
104.443	10.79914	
104.954	10.84609	
105.464	10.84479	
105.975	11.03194	
106.485	11.07811	
106.996	11.46164	
107.506	10.77420	
108.017	10.70000	
108.527	11.20382	
109.038	11.38401	
109.548	10.70000	
110.059	11.37463	
110.569	11.24777	
111.080	11.34945	
111.590	11.52431	
112.101	10.99834	
112.611	11.36650	
113.122	11.51636	
113.632	11.28610	
114.142	11.15505	
114.653	11.38708	
