[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 15:59:17

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 15:52:13	
Measurement duration (s)	17.261	
File Name	2018_12_17_15_52_13_259	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.80956	
0.817	10.81543	
1.327	10.81500	
1.838	10.81538	
2.348	10.80855	
2.859	10.80780	
3.369	10.81060	
3.880	10.80637	
4.390	10.82800	
4.901	10.86787	
5.411	10.81218	
5.922	10.85909	
6.432	10.81585	
6.942	10.82356	
7.453	10.81861	
7.963	10.87032	
8.474	10.83337	
8.984	10.82465	
9.495	10.79664	
10.005	10.84665	
10.516	10.82683	
11.026	10.81348	
11.537	10.80326	
12.047	10.78926	
12.558	10.81617	
13.068	10.79399	
13.579	10.81496	
14.089	10.85519	
14.600	10.80972	
15.110	10.81292	
15.621	10.84046	
16.131	10.82353	
16.642	10.83101	
17.152	10.82527	
17.662	10.80553	
18.173	10.77528	
18.683	10.79639	
19.194	10.82747	
19.704	10.80465	
20.215	10.80482	
20.725	10.79510	
21.236	10.80896	
21.746	10.80307	
22.257	10.82677	
22.767	10.80887	
23.278	10.84353	
23.788	10.79300	
24.299	10.83870	
24.809	10.82994	
25.320	10.78023	
25.830	10.83055	
26.341	10.86430	
26.851	10.84756	
27.362	10.83850	
27.872	10.80478	
28.382	10.79442	
28.893	10.82608	
29.403	10.82310	
29.914	10.88575	
30.424	10.76828	
30.935	10.78393	
31.445	10.92731	
31.956	10.78580	
32.466	10.89823	
32.977	10.79822	
33.487	10.94292	
33.998	10.85816	
34.508	10.81069	
35.019	10.80238	
35.529	10.79627	
36.040	10.78411	
36.550	10.79219	
37.061	10.82377	
37.571	10.78046	
38.082	10.82668	
38.592	10.83835	
39.102	10.85378	
39.613	10.81075	
40.123	10.80352	
40.634	10.82852	
41.144	10.80002	
41.655	10.80114	
42.165	10.81448	
42.676	10.79263	
43.186	10.80829	
43.697	10.81947	
44.207	10.83598	
44.718	10.80065	
45.228	10.79732	
45.739	10.81727	
46.249	10.78619	
46.760	10.97119	
47.270	10.81775	
47.781	10.80874	
48.291	10.80708	
48.802	10.82138	
49.312	10.82419	
49.822	10.85426	
50.333	10.85451	
50.843	10.83713	
51.354	10.80234	
51.864	10.81739	
52.375	10.81806	
52.885	10.80977	
53.396	10.81982	
53.906	10.83002	
54.417	10.81787	
54.927	10.80910	
55.438	10.80229	
55.948	10.80375	
56.459	10.81403	
56.969	10.83445	
57.480	10.79811	
57.990	10.79965	
58.501	10.80784	
59.011	10.81796	
59.522	10.78560	
60.032	10.79723	
60.542	10.78747	
61.053	10.81330	
61.563	10.70000	
62.074	10.78723	
62.584	10.79626	
63.095	10.77750	
63.605	10.91996	
64.116	10.79096	
64.626	10.84913	
65.137	10.85381	
65.647	10.81630	
66.158	10.78526	
66.668	10.79205	
67.179	10.85190	
67.689	10.82295	
68.200	10.82938	
68.710	10.87354	
69.221	10.89814	
69.731	10.82059	
70.242	10.80738	
70.752	10.82355	
71.262	10.80863	
71.773	10.81282	
72.283	10.76365	
72.794	10.80144	
73.304	10.79906	
73.815	10.84686	
74.325	10.87200	
74.836	10.85334	
75.346	10.81902	
75.857	10.83810	
76.367	10.83010	
76.878	10.82925	
77.388	10.77062	
77.899	10.84651	
78.409	10.77770	
78.920	10.81384	
79.430	10.81547	
79.941	10.83869	
80.451	10.83177	
80.962	10.72328	
81.472	10.79427	
81.982	10.81095	
82.493	10.80092	
83.003	10.86507	
83.514	10.83484	
84.024	10.82429	
84.535	10.82122	
85.045	10.78050	
85.556	10.78140	
86.066	10.71967	
86.577	10.79395	
87.087	10.73778	
87.598	10.80460	
88.108	10.78014	
88.619	10.76480	
89.129	10.79422	
89.640	10.98584	
90.150	10.98075	
90.661	10.91135	
91.171	10.82797	
91.682	10.81238	
92.192	10.98276	
92.702	10.82264	
93.213	10.86973	
93.723	10.88077	
94.234	10.79244	
94.744	10.83272	
95.255	10.80946	
95.765	10.80499	
96.276	10.82362	
96.786	10.86151	
97.297	10.79766	
97.807	10.84287	
98.318	10.85515	
98.828	10.86172	
99.339	10.81977	
99.849	10.81678	
100.360	10.81412	
100.870	10.82211	
101.381	10.77601	
101.891	10.85220	
102.402	10.84109	
102.912	10.82502	
103.422	10.84178	
103.933	10.85054	
104.443	11.11032	
104.954	10.97333	
105.464	10.81974	
105.975	11.10020	
106.485	11.19254	
106.996	10.70000	
107.506	11.08826	
108.017	11.10928	
108.527	11.16985	
109.038	11.32383	
109.548	10.95432	
110.059	11.27993	
110.569	11.24762	
111.080	11.29947	
111.590	11.30963	
112.101	11.00618	
112.611	10.70511	
113.122	11.00001	
113.632	10.95262	
114.142	10.98729	
114.653	11.07859	
