[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 15:58:49

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 15:49:46	
Measurement duration (s)	17.257	
File Name	2018_12_17_15_49_46_768	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.80446	
0.817	10.81635	
1.327	10.81579	
1.838	10.82111	
2.348	10.81676	
2.859	10.81108	
3.369	10.83816	
3.880	10.82176	
4.390	10.81178	
4.901	10.83484	
5.411	10.83064	
5.922	10.81090	
6.432	10.84391	
6.942	10.85052	
7.453	10.79512	
7.963	10.80029	
8.474	10.84187	
8.984	10.82209	
9.495	10.89017	
10.005	10.79295	
10.516	10.81273	
11.026	10.77091	
11.537	10.79891	
12.047	10.84026	
12.558	10.83022	
13.068	10.81556	
13.579	10.84482	
14.089	10.83671	
14.600	10.82223	
15.110	10.81581	
15.621	10.80041	
16.131	10.86716	
16.642	10.82967	
17.152	10.82863	
17.662	10.80458	
18.173	10.83793	
18.683	10.79907	
19.194	10.85803	
19.704	10.87074	
20.215	10.84329	
20.725	10.82998	
21.236	10.79833	
21.746	10.78418	
22.257	10.80226	
22.767	10.81409	
23.278	10.79737	
23.788	10.82442	
24.299	10.83118	
24.809	10.79449	
25.320	10.79279	
25.830	10.85033	
26.341	10.83804	
26.851	10.84894	
27.362	10.83438	
27.872	10.89253	
28.382	10.82489	
28.893	10.85526	
29.403	10.82225	
29.914	10.82026	
30.424	10.79751	
30.935	10.81636	
31.445	10.81632	
31.956	10.83235	
32.466	10.85874	
32.977	10.84042	
33.487	10.79572	
33.998	10.81201	
34.508	10.84081	
35.019	10.83180	
35.529	10.96775	
36.040	10.84002	
36.550	10.79860	
37.061	10.88847	
37.571	10.80642	
38.082	10.80266	
38.592	10.78670	
39.102	10.77714	
39.613	10.79194	
40.123	10.84932	
40.634	10.86139	
41.144	10.79668	
41.655	10.81553	
42.165	10.81467	
42.676	10.80387	
43.186	10.86249	
43.697	10.81815	
44.207	10.80135	
44.718	10.79778	
45.228	10.81745	
45.739	10.81687	
46.249	10.78915	
46.760	10.81508	
47.270	10.82427	
47.781	10.77728	
48.291	10.87916	
48.802	10.79897	
49.312	10.86113	
49.822	10.88037	
50.333	10.84995	
50.843	10.82407	
51.354	10.81227	
51.864	10.87188	
52.375	10.80832	
52.885	10.88169	
53.396	10.80190	
53.906	10.82661	
54.417	10.82706	
54.927	10.82437	
55.438	10.82604	
55.948	10.83693	
56.459	10.80357	
56.969	10.81239	
57.480	10.84488	
57.990	10.82092	
58.501	10.79771	
59.011	10.81589	
59.522	10.82147	
60.032	10.89710	
60.542	10.86780	
61.053	10.76278	
61.563	10.83706	
62.074	10.78860	
62.584	10.84226	
63.095	10.82245	
63.605	10.81895	
64.116	10.82098	
64.626	10.81161	
65.137	10.82002	
65.647	10.82490	
66.158	10.89548	
66.668	10.83287	
67.179	10.80540	
67.689	10.87792	
68.200	10.81595	
68.710	10.81777	
69.221	10.84059	
69.731	10.83158	
70.242	10.75961	
70.752	10.79727	
71.262	10.81201	
71.773	10.82306	
72.283	10.88197	
72.794	10.81662	
73.304	10.80745	
73.815	10.80572	
74.325	10.80601	
74.836	10.81937	
75.346	10.82554	
75.857	10.80559	
76.367	10.84522	
76.878	10.76780	
77.388	10.81439	
77.899	10.79113	
78.409	10.82626	
78.920	10.83173	
79.430	10.83654	
79.941	10.83179	
80.451	10.78786	
80.962	10.79056	
81.472	10.79527	
81.982	10.82502	
82.493	10.83226	
83.003	10.89974	
83.514	10.81925	
84.024	10.70000	
84.535	10.80567	
85.045	10.78513	
85.556	10.76529	
86.066	10.80481	
86.577	10.79951	
87.087	10.78013	
87.598	10.77648	
88.108	10.78753	
88.619	10.79434	
89.129	10.85265	
89.640	10.94693	
90.150	10.80561	
90.661	10.84019	
91.171	10.78415	
91.682	10.82611	
92.192	10.78891	
92.702	10.92826	
93.213	10.80177	
93.723	10.79941	
94.234	10.81098	
94.744	10.87626	
95.255	10.84789	
95.765	10.84040	
96.276	10.91288	
96.786	10.80758	
97.297	10.84268	
97.807	10.77514	
98.318	10.81270	
98.828	10.77950	
99.339	10.78774	
99.849	10.90602	
100.360	10.83225	
100.870	10.86313	
101.381	10.79940	
101.891	10.77693	
102.402	10.80126	
102.912	10.83774	
103.422	10.83765	
103.933	10.82444	
104.443	10.87299	
104.954	10.83331	
105.464	10.75571	
105.975	10.95717	
106.485	10.81859	
106.996	11.51913	
107.506	11.47091	
108.017	10.72435	
108.527	11.18785	
109.038	11.41753	
109.548	10.96333	
110.059	10.91785	
110.569	11.51754	
111.080	11.01350	
111.590	11.37847	
112.101	11.45694	
112.611	11.35703	
113.122	11.02422	
113.632	11.05548	
114.142	11.05684	
114.653	10.95872	
