[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 15:59:03

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 15:51:09	
Measurement duration (s)	17.255	
File Name	2018_12_17_15_51_09_888	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81763	
0.817	10.81913	
1.327	10.82250	
1.838	10.81511	
2.348	10.82550	
2.859	10.83420	
3.369	10.82609	
3.880	10.82443	
4.390	10.81889	
4.901	10.87079	
5.411	10.84600	
5.922	10.81958	
6.432	10.82140	
6.942	10.80571	
7.453	10.81427	
7.963	10.77837	
8.474	10.80239	
8.984	10.82553	
9.495	10.81297	
10.005	10.84934	
10.516	10.79831	
11.026	10.77885	
11.537	10.81383	
12.047	10.81356	
12.558	10.83871	
13.068	10.83737	
13.579	10.75172	
14.089	10.82632	
14.600	10.90559	
15.110	10.96095	
15.621	10.82797	
16.131	10.81377	
16.642	10.86399	
17.152	10.81029	
17.662	10.80690	
18.173	10.78743	
18.683	10.82571	
19.194	10.78450	
19.704	10.82382	
20.215	10.80272	
20.725	10.81479	
21.236	10.84568	
21.746	10.83763	
22.257	10.82831	
22.767	10.80210	
23.278	10.79276	
23.788	10.84139	
24.299	10.81055	
24.809	10.86669	
25.320	10.81642	
25.830	10.83962	
26.341	10.82931	
26.851	10.84803	
27.362	10.80295	
27.872	10.85280	
28.382	10.85209	
28.893	10.83596	
29.403	10.81587	
29.914	10.93824	
30.424	10.80569	
30.935	10.81960	
31.445	10.98929	
31.956	10.82236	
32.466	10.80684	
32.977	10.79854	
33.487	10.89763	
33.998	10.85270	
34.508	10.84366	
35.019	10.80792	
35.529	10.83115	
36.040	10.81787	
36.550	10.81788	
37.061	10.82129	
37.571	10.81621	
38.082	10.79089	
38.592	10.81117	
39.102	10.82011	
39.613	10.84780	
40.123	10.80925	
40.634	10.81902	
41.144	10.90165	
41.655	10.83097	
42.165	10.82806	
42.676	10.82795	
43.186	10.85036	
43.697	10.81832	
44.207	10.85863	
44.718	10.89479	
45.228	10.79795	
45.739	10.85856	
46.249	10.87926	
46.760	10.81846	
47.270	10.83357	
47.781	10.86043	
48.291	10.83946	
48.802	10.83865	
49.312	10.81511	
49.822	10.80909	
50.333	10.83377	
50.843	10.80843	
51.354	10.81841	
51.864	10.83060	
52.375	10.82164	
52.885	10.82214	
53.396	10.79590	
53.906	10.80164	
54.417	10.82545	
54.927	10.79967	
55.438	10.84427	
55.948	10.88840	
56.459	10.81806	
56.969	10.85306	
57.480	10.84653	
57.990	10.81650	
58.501	10.86534	
59.011	10.84447	
59.522	10.83195	
60.032	10.83679	
60.542	10.82245	
61.053	10.83951	
61.563	10.86288	
62.074	10.91151	
62.584	10.87858	
63.095	10.86526	
63.605	10.83063	
64.116	10.84493	
64.626	10.79494	
65.137	10.82123	
65.647	10.83172	
66.158	10.80898	
66.668	10.80677	
67.179	10.80761	
67.689	10.86405	
68.200	10.82635	
68.710	10.81116	
69.221	10.84428	
69.731	10.80606	
70.242	10.83121	
70.752	10.90535	
71.262	10.76129	
71.773	10.85642	
72.283	10.88137	
72.794	10.80491	
73.304	10.81211	
73.815	10.85370	
74.325	10.78632	
74.836	10.75504	
75.346	10.76916	
75.857	10.76471	
76.367	10.81768	
76.878	10.77746	
77.388	10.86634	
77.899	10.82030	
78.409	10.81799	
78.920	10.80924	
79.430	10.82957	
79.941	10.82958	
80.451	10.83672	
80.962	10.80746	
81.472	10.81281	
81.982	10.88427	
82.493	10.83652	
83.003	10.90410	
83.514	10.81733	
84.024	10.83269	
84.535	10.86843	
85.045	10.81275	
85.556	10.77906	
86.066	10.79715	
86.577	10.76887	
87.087	10.77530	
87.598	10.78858	
88.108	10.70000	
88.619	10.77481	
89.129	10.93232	
89.640	10.80137	
90.150	10.92252	
90.661	10.78618	
91.171	10.81120	
91.682	10.80002	
92.192	10.86166	
92.702	10.81174	
93.213	10.81996	
93.723	10.87743	
94.234	10.82750	
94.744	10.89404	
95.255	10.78715	
95.765	10.83697	
96.276	10.83225	
96.786	10.82419	
97.297	10.97896	
97.807	10.84682	
98.318	10.91882	
98.828	10.88464	
99.339	10.77193	
99.849	10.93041	
100.360	10.81845	
100.870	10.84087	
101.381	10.80977	
101.891	10.85958	
102.402	10.88339	
102.912	10.74516	
103.422	10.78251	
103.933	10.80709	
104.443	10.74106	
104.954	10.83382	
105.464	11.11644	
105.975	10.79231	
106.485	11.29993	
106.996	11.51862	
107.506	11.11150	
108.017	11.33959	
108.527	11.14226	
109.038	11.07702	
109.548	11.10654	
110.059	10.99454	
110.569	11.23990	
111.080	11.25743	
111.590	10.97886	
112.101	11.13905	
112.611	11.29464	
113.122	11.43019	
113.632	11.02389	
114.142	11.41725	
114.653	10.78624	
