[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 15:57:00

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 15:41:08	
Measurement duration (s)	17.314	
File Name	2018_12_17_15_41_08_290	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81299	
0.817	10.81424	
1.327	10.79914	
1.838	10.80770	
2.348	10.81621	
2.859	10.81548	
3.369	10.82565	
3.880	10.81772	
4.390	10.83732	
4.901	10.82533	
5.411	10.81710	
5.922	10.80958	
6.432	10.80970	
6.942	10.80407	
7.453	10.81605	
7.963	10.81777	
8.474	10.77433	
8.984	10.83901	
9.495	10.89011	
10.005	10.80611	
10.516	10.83413	
11.026	10.79509	
11.537	10.82112	
12.047	10.80766	
12.558	10.79914	
13.068	10.81269	
13.579	10.78862	
14.089	10.84375	
14.600	10.81558	
15.110	10.89006	
15.621	10.82788	
16.131	10.81466	
16.642	10.82485	
17.152	10.81168	
17.662	10.82570	
18.173	10.81238	
18.683	10.79619	
19.194	10.77912	
19.704	10.93624	
20.215	10.77264	
20.725	10.86341	
21.236	10.96552	
21.746	10.81939	
22.257	10.82661	
22.767	10.80809	
23.278	10.75591	
23.788	10.80676	
24.299	10.76892	
24.809	10.83146	
25.320	10.84452	
25.830	10.93372	
26.341	10.70000	
26.851	10.82431	
27.362	10.79160	
27.872	10.83181	
28.382	10.82914	
28.893	10.80082	
29.403	10.75835	
29.914	10.79818	
30.424	10.80291	
30.935	10.88979	
31.445	10.79406	
31.956	10.75909	
32.466	10.82297	
32.977	10.82731	
33.487	10.81466	
33.998	10.81629	
34.508	10.78487	
35.019	10.86793	
35.529	10.80527	
36.040	10.86989	
36.550	10.83113	
37.061	10.87537	
37.571	10.78845	
38.082	10.88225	
38.592	10.79437	
39.102	10.80550	
39.613	10.80402	
40.123	10.87765	
40.634	10.84135	
41.144	10.82747	
41.655	10.81828	
42.165	10.81453	
42.676	10.82576	
43.186	10.83360	
43.697	10.84454	
44.207	10.79191	
44.718	10.85297	
45.228	10.79284	
45.739	10.80502	
46.249	10.83696	
46.760	10.70000	
47.270	10.84731	
47.781	10.80498	
48.291	10.84644	
48.802	10.75817	
49.312	10.82295	
49.822	10.79180	
50.333	10.81961	
50.843	10.82478	
51.354	10.81839	
51.864	10.80092	
52.375	10.84439	
52.885	10.81324	
53.396	10.84965	
53.906	10.83764	
54.417	10.80101	
54.927	10.80719	
55.438	10.78811	
55.948	10.82497	
56.459	10.83140	
56.969	10.81639	
57.480	10.85054	
57.990	10.89059	
58.501	10.77991	
59.011	10.78928	
59.522	10.83606	
60.032	10.84037	
60.542	10.79295	
61.053	10.86440	
61.563	10.78163	
62.074	10.84946	
62.584	10.84367	
63.095	10.83509	
63.605	10.82405	
64.116	10.81089	
64.626	10.97433	
65.137	10.86099	
65.647	10.81157	
66.158	10.77739	
66.668	10.80026	
67.179	10.80948	
67.689	10.84626	
68.200	10.81239	
68.710	10.83708	
69.221	10.82601	
69.731	10.79908	
70.242	10.84430	
70.752	10.82944	
71.262	10.80906	
71.773	10.78365	
72.283	10.78873	
72.794	10.83289	
73.304	10.79955	
73.815	10.87194	
74.325	10.79521	
74.836	10.79352	
75.346	10.82808	
75.857	10.84117	
76.367	10.79470	
76.878	10.83864	
77.388	10.86512	
77.899	10.81352	
78.409	10.83428	
78.920	10.82028	
79.430	10.79668	
79.941	10.82087	
80.451	10.72347	
80.962	10.80786	
81.472	10.86442	
81.982	10.81707	
82.493	10.86019	
83.003	10.79638	
83.514	10.78952	
84.024	10.79866	
84.535	10.78624	
85.045	10.78376	
85.556	10.78000	
86.066	10.77431	
86.577	10.77358	
87.087	10.78642	
87.598	10.77562	
88.108	10.78410	
88.619	10.80205	
89.129	10.75382	
89.640	10.98090	
90.150	10.92697	
90.661	10.91278	
91.171	10.92296	
91.682	10.83506	
92.192	10.81470	
92.702	10.83140	
93.213	10.86845	
93.723	10.83309	
94.234	10.85417	
94.744	10.97475	
95.255	10.82139	
95.765	10.85483	
96.276	10.78792	
96.786	10.91763	
97.297	10.90369	
97.807	10.79623	
98.318	10.87604	
98.828	10.89370	
99.339	10.79803	
99.849	10.82073	
100.360	10.79985	
100.870	10.81356	
101.381	10.80060	
101.891	10.82233	
102.402	10.86117	
102.912	10.78189	
103.422	10.76694	
103.933	10.77698	
104.443	10.80757	
104.954	10.76282	
105.464	10.72781	
105.975	10.70000	
106.485	11.03240	
106.996	11.55627	
107.506	11.17769	
108.017	11.28968	
108.527	10.70000	
109.038	10.76468	
109.548	10.99472	
110.059	11.18407	
110.569	11.13654	
111.080	11.15178	
111.590	11.03677	
112.101	10.90841	
112.611	10.75305	
113.122	10.70000	
113.632	11.40552	
114.142	10.70000	
114.653	10.79448	
