[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 15:58:28

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 15:48:46	
Measurement duration (s)	17.283	
File Name	2018_12_17_15_48_46_184	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.82763	
0.817	10.81282	
1.327	10.80773	
1.838	10.82402	
2.348	10.81015	
2.859	10.83064	
3.369	10.83915	
3.880	10.82430	
4.390	10.82472	
4.901	10.82785	
5.411	10.82741	
5.922	10.84773	
6.432	10.80718	
6.942	10.79786	
7.453	10.80997	
7.963	10.80527	
8.474	10.80499	
8.984	10.82822	
9.495	10.81953	
10.005	10.81777	
10.516	10.82855	
11.026	10.81890	
11.537	10.93864	
12.047	10.89693	
12.558	10.87740	
13.068	10.83221	
13.579	10.93548	
14.089	10.80384	
14.600	10.80088	
15.110	10.87553	
15.621	10.82287	
16.131	10.81731	
16.642	10.82741	
17.152	10.81314	
17.662	10.81326	
18.173	10.82559	
18.683	10.81372	
19.194	10.80405	
19.704	10.80354	
20.215	10.79382	
20.725	10.81567	
21.236	10.81500	
21.746	10.87250	
22.257	10.83197	
22.767	10.81906	
23.278	10.80969	
23.788	10.85485	
24.299	10.85044	
24.809	10.81666	
25.320	10.84398	
25.830	10.89338	
26.341	10.81015	
26.851	10.82780	
27.362	10.87476	
27.872	10.81019	
28.382	10.86018	
28.893	10.84095	
29.403	10.81058	
29.914	10.78201	
30.424	10.90446	
30.935	10.85679	
31.445	10.84269	
31.956	10.86318	
32.466	10.82030	
32.977	10.82409	
33.487	10.84798	
33.998	10.82709	
34.508	10.78197	
35.019	10.83893	
35.529	10.80292	
36.040	10.85633	
36.550	10.85180	
37.061	10.81649	
37.571	10.91985	
38.082	10.83082	
38.592	10.84177	
39.102	10.89550	
39.613	10.85349	
40.123	10.79263	
40.634	10.83498	
41.144	10.82409	
41.655	10.92600	
42.165	10.80988	
42.676	10.88354	
43.186	10.81577	
43.697	10.92439	
44.207	10.84073	
44.718	10.82387	
45.228	10.83483	
45.739	10.86808	
46.249	10.79230	
46.760	10.83601	
47.270	10.81149	
47.781	10.78781	
48.291	10.81413	
48.802	10.83510	
49.312	10.83056	
49.822	10.79231	
50.333	10.82484	
50.843	10.81028	
51.354	10.81527	
51.864	10.81720	
52.375	10.82371	
52.885	10.82085	
53.396	10.86780	
53.906	10.88942	
54.417	10.79569	
54.927	10.83955	
55.438	10.81256	
55.948	10.84704	
56.459	10.82983	
56.969	10.83092	
57.480	10.81569	
57.990	10.83467	
58.501	10.83082	
59.011	10.78839	
59.522	10.82008	
60.032	10.84058	
60.542	10.81656	
61.053	10.91733	
61.563	10.90786	
62.074	10.88122	
62.584	10.80702	
63.095	10.83048	
63.605	10.82955	
64.116	10.80383	
64.626	10.85696	
65.137	10.84660	
65.647	10.78614	
66.158	10.95514	
66.668	10.78832	
67.179	10.83150	
67.689	10.80286	
68.200	10.95362	
68.710	10.81296	
69.221	10.82170	
69.731	10.81605	
70.242	10.82739	
70.752	10.84508	
71.262	10.80217	
71.773	10.85482	
72.283	10.91510	
72.794	10.87444	
73.304	10.82930	
73.815	10.78417	
74.325	10.79504	
74.836	10.82283	
75.346	10.79767	
75.857	10.84397	
76.367	10.85015	
76.878	10.83184	
77.388	10.87864	
77.899	10.86344	
78.409	10.83214	
78.920	10.79962	
79.430	10.80952	
79.941	10.79943	
80.451	10.87859	
80.962	10.82578	
81.472	10.84810	
81.982	10.80970	
82.493	10.86180	
83.003	10.84654	
83.514	10.83610	
84.024	10.79864	
84.535	10.80948	
85.045	10.77620	
85.556	10.79822	
86.066	10.77226	
86.577	10.78016	
87.087	10.78499	
87.598	10.80593	
88.108	10.78751	
88.619	10.77916	
89.129	10.76946	
89.640	10.90680	
90.150	10.85311	
90.661	10.84195	
91.171	10.87424	
91.682	10.81942	
92.192	10.81313	
92.702	10.82857	
93.213	10.79852	
93.723	10.81250	
94.234	10.83226	
94.744	10.90768	
95.255	10.81406	
95.765	10.83395	
96.276	10.82720	
96.786	10.94381	
97.297	10.78353	
97.807	10.75797	
98.318	10.77256	
98.828	10.80503	
99.339	10.88269	
99.849	10.85949	
100.360	10.84605	
100.870	10.82364	
101.381	10.83982	
101.891	10.84105	
102.402	10.80911	
102.912	10.86770	
103.422	10.86010	
103.933	10.76272	
104.443	10.76976	
104.954	10.76723	
105.464	10.78155	
105.975	10.92861	
106.485	10.93997	
106.996	11.53003	
107.506	11.40133	
108.017	11.27818	
108.527	11.40376	
109.038	10.75746	
109.548	11.30997	
110.059	10.92115	
110.569	11.22330	
111.080	11.24757	
111.590	11.48494	
112.101	11.39122	
112.611	11.11030	
113.122	10.70000	
113.632	10.87285	
114.142	11.38774	
114.653	11.43256	
