[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 15:57:29

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 15:44:37	
Measurement duration (s)	17.200	
File Name	2018_12_17_15_44_37_438	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	11.6000000000001	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.82079	
0.817	10.81069	
1.327	10.81836	
1.838	10.83005	
2.348	10.82605	
2.859	10.81848	
3.369	10.80285	
3.880	10.80672	
4.390	10.80595	
4.901	10.81409	
5.411	10.82304	
5.922	10.85877	
6.432	10.81613	
6.942	10.82977	
7.453	10.84957	
7.963	10.81651	
8.474	10.80884	
8.984	10.83008	
9.495	10.82379	
10.005	10.81660	
10.516	10.82430	
11.026	10.85435	
11.537	10.83137	
12.047	10.70000	
12.558	10.83467	
13.068	10.80542	
13.579	10.82963	
14.089	10.83888	
14.600	10.81088	
15.110	10.91504	
15.621	10.80437	
16.131	10.82716	
16.642	10.81089	
17.152	10.82570	
17.662	10.81114	
18.173	10.82814	
18.683	10.83788	
19.194	10.85323	
19.704	10.82191	
20.215	10.88620	
20.725	10.79669	
21.236	10.84309	
21.746	10.84429	
22.257	10.82460	
22.767	10.78814	
23.278	10.86145	
23.788	10.79130	
24.299	10.79545	
24.809	10.83864	
25.320	10.83499	
25.830	10.84809	
26.341	10.86221	
26.851	10.81952	
27.362	10.78989	
27.872	10.83274	
28.382	10.82562	
28.893	10.82219	
29.403	10.84042	
29.914	10.80078	
30.424	10.81942	
30.935	10.80941	
31.445	10.81706	
31.956	10.82862	
32.466	10.82658	
32.977	10.81904	
33.487	10.81020	
33.998	10.79969	
34.508	10.81879	
35.019	10.86701	
35.529	10.78306	
36.040	10.82377	
36.550	10.84113	
37.061	10.80253	
37.571	10.80333	
38.082	10.84695	
38.592	10.81392	
39.102	10.77105	
39.613	10.81388	
40.123	10.80643	
40.634	10.79469	
41.144	10.82693	
41.655	10.82230	
42.165	10.80440	
42.676	10.85303	
43.186	10.81907	
43.697	10.80695	
44.207	10.83212	
44.718	10.76987	
45.228	10.86220	
45.739	10.83100	
46.249	10.80905	
46.760	10.89242	
47.270	10.77579	
47.781	10.80186	
48.291	10.85426	
48.802	10.85866	
49.312	10.82863	
49.822	10.83333	
50.333	10.83848	
50.843	10.82464	
51.354	10.78255	
51.864	10.78917	
52.375	10.82960	
52.885	10.81784	
53.396	10.84243	
53.906	10.80226	
54.417	10.85869	
54.927	10.82693	
55.438	10.82372	
55.948	10.84197	
56.459	10.80122	
56.969	10.80623	
57.480	10.77695	
57.990	10.78436	
58.501	10.83577	
59.011	10.85528	
59.522	10.79378	
60.032	10.84518	
60.542	10.84669	
61.053	10.82162	
61.563	10.79081	
62.074	10.89710	
62.584	10.78684	
63.095	10.80094	
63.605	10.86023	
64.116	10.70000	
64.626	10.81744	
65.137	10.82985	
65.647	10.88334	
66.158	10.84142	
66.668	10.83591	
67.179	10.85971	
67.689	10.83291	
68.200	10.78908	
68.710	10.82971	
69.221	10.82830	
69.731	10.82042	
70.242	10.82293	
70.752	10.81288	
71.262	10.83343	
71.773	10.80107	
72.283	10.94101	
72.794	10.82409	
73.304	10.77894	
73.815	10.87933	
74.325	10.85489	
74.836	10.86901	
75.346	10.80435	
75.857	10.82708	
76.367	10.84314	
76.878	10.83081	
77.388	10.79601	
77.899	10.78688	
78.409	10.83771	
78.920	10.80944	
79.430	10.84140	
79.941	10.87895	
80.451	10.80800	
80.962	10.79533	
81.472	10.82943	
81.982	10.82624	
82.493	10.85064	
83.003	10.81477	
83.514	10.81168	
84.024	10.80577	
84.535	10.92986	
85.045	10.79618	
85.556	10.81428	
86.066	10.76922	
86.577	10.77379	
87.087	10.79763	
87.598	10.78626	
88.108	10.82379	
88.619	10.79807	
89.129	10.76171	
89.640	10.94886	
90.150	10.91473	
90.661	10.92915	
91.171	10.70000	
91.682	10.87143	
92.192	10.84606	
92.702	10.92246	
93.213	10.81966	
93.723	10.81404	
94.234	10.81145	
94.744	10.80735	
95.255	10.82505	
95.765	10.78636	
96.276	10.82504	
96.786	10.84838	
97.297	10.83431	
97.807	10.82395	
98.318	10.77895	
98.828	10.79509	
99.339	10.83918	
99.849	10.79714	
100.360	10.79478	
100.870	10.86396	
101.381	10.88045	
101.891	10.82334	
102.402	10.82135	
102.912	10.80379	
103.422	10.76629	
103.933	10.76219	
104.443	10.76006	
104.954	10.81160	
105.464	10.72497	
105.975	10.70049	
106.485	10.87523	
106.996	10.70000	
107.506	10.74776	
108.017	10.90853	
108.527	11.09583	
109.038	10.90385	
109.548	11.21755	
110.059	11.23904	
110.569	11.08398	
111.080	11.40174	
111.590	11.17160	
112.101	11.21412	
112.611	10.75980	
113.122	10.99270	
113.632	10.73793	
114.142	10.74845	
114.653	11.48507	
