[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 18:26:03

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 18:03:18	
Measurement duration (s)	28.679	
File Name	2018_12_17_18_03_18_760	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	12.2000000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81692	
0.817	10.80267	
1.327	10.80806	
1.838	10.83328	
2.348	10.82162	
2.859	10.82648	
3.369	10.82428	
3.880	10.83805	
4.390	10.81041	
4.901	10.86934	
5.411	10.82062	
5.922	10.80196	
6.432	10.82487	
6.942	10.79625	
7.453	10.82427	
7.963	10.85830	
8.474	10.82295	
8.984	10.83032	
9.495	10.86485	
10.005	10.84699	
10.516	10.81582	
11.026	10.82528	
11.537	10.82479	
12.047	10.78460	
12.558	10.80638	
13.068	10.84546	
13.579	10.80011	
14.089	10.79935	
14.600	10.81931	
15.110	10.83218	
15.621	10.80916	
16.131	10.81077	
16.642	10.85926	
17.152	10.80461	
17.662	10.84424	
18.173	10.84488	
18.683	10.76938	
19.194	10.82598	
19.704	10.87864	
20.215	10.81256	
20.725	10.82676	
21.236	10.79707	
21.746	10.81922	
22.257	10.83735	
22.767	10.80168	
23.278	10.80855	
23.788	10.79770	
24.299	10.81374	
24.809	10.78261	
25.320	10.90312	
25.830	10.85199	
26.341	10.79765	
26.851	10.82330	
27.362	10.78487	
27.872	10.78786	
28.382	10.82143	
28.893	10.81052	
29.403	10.81028	
29.914	10.82307	
30.424	10.89716	
30.935	10.82689	
31.445	10.80605	
31.956	10.90159	
32.466	10.81040	
32.977	10.84106	
33.487	10.82270	
33.998	10.84996	
34.508	10.80217	
35.019	10.83182	
35.529	10.88709	
36.040	10.84903	
36.550	10.81413	
37.061	10.83966	
37.571	10.79248	
38.082	10.84002	
38.592	10.84821	
39.102	10.85392	
39.613	10.88244	
40.123	10.78087	
40.634	10.83195	
41.144	10.81651	
41.655	10.81839	
42.165	10.83107	
42.676	10.79060	
43.186	10.75780	
43.697	10.80093	
44.207	10.95014	
44.718	10.82207	
45.228	10.78205	
45.739	10.78675	
46.249	10.82256	
46.760	10.80077	
47.270	10.85697	
47.781	10.86805	
48.291	10.84185	
48.802	10.81623	
49.312	10.79916	
49.822	10.82838	
50.333	10.83512	
50.843	10.82070	
51.354	10.83342	
51.864	10.82111	
52.375	10.80903	
52.885	10.83072	
53.396	10.81392	
53.906	10.83846	
54.417	10.82432	
54.927	10.84581	
55.438	10.86945	
55.948	10.80765	
56.459	10.80190	
56.969	10.81492	
57.480	10.87028	
57.990	10.82918	
58.501	10.81188	
59.011	10.81343	
59.522	10.80828	
60.032	10.82581	
60.542	10.77582	
61.053	10.81311	
61.563	10.83025	
62.074	10.81645	
62.584	10.80578	
63.095	10.81098	
63.605	10.81705	
64.116	10.79989	
64.626	10.82397	
65.137	10.80348	
65.647	10.86724	
66.158	10.80216	
66.668	10.83784	
67.179	10.79797	
67.689	10.80756	
68.200	10.81176	
68.710	10.82630	
69.221	10.79344	
69.731	10.84614	
70.242	10.87853	
70.752	10.84384	
71.262	10.83823	
71.773	10.75250	
72.283	10.87808	
72.794	10.80208	
73.304	10.81312	
73.815	10.86142	
74.325	10.84888	
74.836	10.82531	
75.346	10.84323	
75.857	10.83719	
76.367	10.79200	
76.878	10.82914	
77.388	10.81581	
77.899	10.78519	
78.409	10.84872	
78.920	10.81746	
79.430	10.81488	
79.941	10.80579	
80.451	10.84655	
80.962	10.81327	
81.472	10.81704	
81.982	10.81707	
82.493	10.76963	
83.003	10.76729	
83.514	10.80095	
84.024	10.82349	
84.535	10.87865	
85.045	10.79891	
85.556	10.78266	
86.066	10.79223	
86.577	10.78837	
87.087	10.77456	
87.598	10.74706	
88.108	10.78698	
88.619	10.76088	
89.129	10.76666	
89.640	11.55276	
90.150	10.76496	
90.661	11.73265	
91.171	10.82901	
91.682	10.81890	
92.192	10.86527	
92.702	10.86496	
93.213	10.80032	
93.723	10.83118	
94.234	10.80743	
94.744	10.81457	
95.255	10.81574	
95.765	10.78923	
96.276	10.79814	
96.786	10.82762	
97.297	10.81075	
97.807	10.79446	
98.318	10.80955	
98.828	10.81619	
99.339	11.00065	
99.849	10.78115	
100.360	10.84079	
100.870	10.85458	
101.381	10.85025	
101.891	10.77910	
102.402	10.81472	
102.912	10.87713	
103.422	10.81476	
103.933	10.81915	
104.443	10.79345	
104.954	11.30385	
105.464	10.78266	
105.975	11.62488	
106.485	11.28782	
106.996	10.70000	
107.506	11.36314	
108.017	11.38138	
108.527	11.48985	
109.038	12.01853	
109.548	11.29095	
110.059	11.28978	
110.569	11.62769	
111.080	11.22241	
111.590	11.95414	
112.101	10.90661	
112.611	11.50283	
113.122	11.24096	
113.632	11.08214	
114.142	11.44131	
114.653	11.50194	
