[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 18:26:12

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 18:05:18	
Measurement duration (s)	28.785	
File Name	2018_12_17_18_05_18_781	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	12.2000000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81274	
0.817	10.81045	
1.327	10.81710	
1.838	10.80973	
2.348	10.82710	
2.859	10.82625	
3.369	10.81521	
3.880	10.82954	
4.390	10.82267	
4.901	10.84572	
5.411	10.82773	
5.922	10.81076	
6.432	10.83301	
6.942	10.78159	
7.453	10.84406	
7.963	10.82176	
8.474	10.84123	
8.984	10.83781	
9.495	10.79227	
10.005	10.80652	
10.516	10.75527	
11.026	10.91315	
11.537	10.80321	
12.047	10.81372	
12.558	10.81961	
13.068	10.70000	
13.579	10.82209	
14.089	10.79462	
14.600	10.81159	
15.110	10.94460	
15.621	10.83158	
16.131	10.80734	
16.642	10.85297	
17.152	10.79491	
17.662	10.80283	
18.173	10.82693	
18.683	10.83126	
19.194	10.80838	
19.704	10.81254	
20.215	10.80020	
20.725	10.80779	
21.236	10.82607	
21.746	10.80856	
22.257	10.75822	
22.767	10.81733	
23.278	10.84113	
23.788	10.81047	
24.299	10.82416	
24.809	10.78594	
25.320	10.80897	
25.830	10.83500	
26.341	10.85701	
26.851	10.88526	
27.362	10.83076	
27.872	10.84578	
28.382	10.82228	
28.893	10.83851	
29.403	10.87744	
29.914	10.81490	
30.424	10.82708	
30.935	10.78627	
31.445	10.83165	
31.956	10.82703	
32.466	10.85421	
32.977	10.81382	
33.487	10.90649	
33.998	10.82550	
34.508	10.83016	
35.019	10.84553	
35.529	10.82623	
36.040	10.81761	
36.550	10.78741	
37.061	10.82466	
37.571	10.79267	
38.082	10.86435	
38.592	10.80007	
39.102	10.82101	
39.613	10.84960	
40.123	10.80404	
40.634	10.82691	
41.144	10.80912	
41.655	10.80457	
42.165	10.82496	
42.676	10.82346	
43.186	10.76906	
43.697	10.84822	
44.207	10.78508	
44.718	10.82448	
45.228	10.80542	
45.739	10.82734	
46.249	10.87713	
46.760	10.77500	
47.270	10.81714	
47.781	10.84532	
48.291	10.78842	
48.802	10.83241	
49.312	10.83889	
49.822	10.83732	
50.333	10.81773	
50.843	10.81758	
51.354	10.81489	
51.864	10.86676	
52.375	10.81417	
52.885	10.82231	
53.396	10.81591	
53.906	10.82856	
54.417	10.82277	
54.927	10.81569	
55.438	10.79863	
55.948	10.78805	
56.459	10.79851	
56.969	10.80614	
57.480	10.80569	
57.990	10.81837	
58.501	10.83422	
59.011	10.82092	
59.522	10.82052	
60.032	10.81585	
60.542	10.84195	
61.053	10.84531	
61.563	10.81426	
62.074	10.81331	
62.584	10.83854	
63.095	10.86766	
63.605	10.81848	
64.116	10.87718	
64.626	10.82917	
65.137	10.82362	
65.647	10.78206	
66.158	10.81700	
66.668	10.82717	
67.179	10.80715	
67.689	10.81238	
68.200	10.80813	
68.710	10.80860	
69.221	10.80616	
69.731	10.82418	
70.242	10.83689	
70.752	10.94533	
71.262	10.79845	
71.773	10.78556	
72.283	10.83119	
72.794	10.80741	
73.304	10.82403	
73.815	10.75405	
74.325	10.81280	
74.836	10.83507	
75.346	10.78126	
75.857	10.82699	
76.367	10.78971	
76.878	10.81986	
77.388	10.82629	
77.899	10.81733	
78.409	10.84535	
78.920	10.80496	
79.430	10.81318	
79.941	10.83505	
80.451	10.75553	
80.962	10.82525	
81.472	10.84809	
81.982	10.81779	
82.493	10.79335	
83.003	10.76572	
83.514	10.79828	
84.024	10.82534	
84.535	10.82238	
85.045	10.80644	
85.556	10.79431	
86.066	10.77563	
86.577	10.78710	
87.087	10.78281	
87.598	10.77408	
88.108	10.77024	
88.619	10.77347	
89.129	10.88415	
89.640	10.91055	
90.150	11.96893	
90.661	10.78922	
91.171	10.84472	
91.682	10.81481	
92.192	10.71189	
92.702	10.89963	
93.213	10.82598	
93.723	10.81846	
94.234	10.81293	
94.744	10.79259	
95.255	10.81681	
95.765	10.79055	
96.276	10.88788	
96.786	10.93762	
97.297	10.85451	
97.807	10.83983	
98.318	10.94407	
98.828	10.81492	
99.339	10.84483	
99.849	10.86887	
100.360	10.79825	
100.870	10.83998	
101.381	10.85796	
101.891	10.80401	
102.402	10.90078	
102.912	10.80486	
103.422	10.76869	
103.933	10.77153	
104.443	10.78337	
104.954	10.78653	
105.464	10.70000	
105.975	10.70000	
106.485	11.29990	
106.996	10.70000	
107.506	11.41027	
108.017	11.36107	
108.527	11.00173	
109.038	10.71681	
109.548	10.83775	
110.059	11.01437	
110.569	10.70000	
111.080	10.70323	
111.590	10.70000	
112.101	11.00855	
112.611	11.74621	
113.122	12.08650	
113.632	10.83149	
114.142	11.72913	
114.653	11.28794	
