[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 18:27:43

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 18:17:33	
Measurement duration (s)	28.609	
File Name	2018_12_17_18_17_33_620	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	12.2000000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.81467	
0.817	10.80664	
1.327	10.82007	
1.838	10.81301	
2.348	10.81348	
2.859	10.81901	
3.369	10.82198	
3.880	10.82088	
4.390	10.81334	
4.901	10.85759	
5.411	10.81280	
5.922	10.83624	
6.432	10.84967	
6.942	10.81980	
7.453	10.76675	
7.963	10.82011	
8.474	10.76574	
8.984	10.77425	
9.495	10.82475	
10.005	10.78879	
10.516	10.79190	
11.026	10.84245	
11.537	10.80612	
12.047	10.82032	
12.558	10.83138	
13.068	10.80482	
13.579	10.85870	
14.089	10.84008	
14.600	10.82924	
15.110	10.83572	
15.621	10.79479	
16.131	10.84082	
16.642	10.78220	
17.152	10.80867	
17.662	10.84107	
18.173	10.85359	
18.683	10.89539	
19.194	10.80044	
19.704	10.79724	
20.215	10.83318	
20.725	10.82167	
21.236	10.82671	
21.746	10.78224	
22.257	10.81959	
22.767	10.83337	
23.278	10.85279	
23.788	10.80181	
24.299	10.80654	
24.809	10.80358	
25.320	10.76590	
25.830	10.82712	
26.341	10.78500	
26.851	10.81310	
27.362	10.80621	
27.872	10.78556	
28.382	10.93350	
28.893	10.82665	
29.403	10.77660	
29.914	10.86639	
30.424	10.78863	
30.935	10.91407	
31.445	10.82710	
31.956	10.77486	
32.466	10.86114	
32.977	10.82237	
33.487	10.82404	
33.998	10.81959	
34.508	10.82172	
35.019	10.81475	
35.529	10.78098	
36.040	10.80288	
36.550	10.83522	
37.061	10.78182	
37.571	10.82597	
38.082	10.82365	
38.592	10.79809	
39.102	10.77265	
39.613	10.83368	
40.123	10.79012	
40.634	10.78140	
41.144	10.79912	
41.655	10.77735	
42.165	10.77837	
42.676	10.81185	
43.186	10.85078	
43.697	10.95277	
44.207	10.78662	
44.718	10.82182	
45.228	10.81342	
45.739	10.81065	
46.249	10.83327	
46.760	10.84191	
47.270	10.83138	
47.781	10.85102	
48.291	10.85025	
48.802	10.80515	
49.312	10.80002	
49.822	10.82022	
50.333	10.80862	
50.843	10.81385	
51.354	10.80445	
51.864	10.81455	
52.375	10.83283	
52.885	10.83781	
53.396	10.81408	
53.906	10.79415	
54.417	10.81096	
54.927	10.82706	
55.438	10.82696	
55.948	10.83185	
56.459	10.88988	
56.969	10.81578	
57.480	10.82049	
57.990	10.80836	
58.501	10.79578	
59.011	10.83416	
59.522	10.82055	
60.032	10.81095	
60.542	10.91075	
61.053	10.76804	
61.563	10.81629	
62.074	10.84267	
62.584	10.81256	
63.095	10.80969	
63.605	10.80802	
64.116	10.78027	
64.626	10.89835	
65.137	10.81611	
65.647	10.79178	
66.158	10.82564	
66.668	10.75808	
67.179	10.80516	
67.689	10.79115	
68.200	10.79997	
68.710	10.83928	
69.221	10.85795	
69.731	10.82073	
70.242	10.89942	
70.752	10.81109	
71.262	10.80046	
71.773	10.81115	
72.283	10.78723	
72.794	10.79097	
73.304	10.75706	
73.815	10.80336	
74.325	10.81519	
74.836	10.77555	
75.346	10.74988	
75.857	10.84105	
76.367	10.80106	
76.878	10.81262	
77.388	10.80743	
77.899	10.85110	
78.409	10.80120	
78.920	10.84856	
79.430	10.84036	
79.941	10.86922	
80.451	10.80176	
80.962	10.79278	
81.472	10.78914	
81.982	10.78514	
82.493	10.81741	
83.003	10.88340	
83.514	10.81322	
84.024	10.79485	
84.535	10.77808	
85.045	10.82250	
85.556	10.79012	
86.066	10.79578	
86.577	10.83458	
87.087	10.79792	
87.598	10.74320	
88.108	10.79591	
88.619	10.80096	
89.129	10.91635	
89.640	11.53542	
90.150	10.79303	
90.661	10.88258	
91.171	10.80500	
91.682	10.76646	
92.192	10.88844	
92.702	10.95257	
93.213	10.70000	
93.723	10.80828	
94.234	10.77201	
94.744	10.83728	
95.255	10.87647	
95.765	10.78997	
96.276	10.80435	
96.786	10.70000	
97.297	10.80142	
97.807	10.81520	
98.318	10.93996	
98.828	10.82269	
99.339	10.80399	
99.849	10.83265	
100.360	10.83230	
100.870	10.80279	
101.381	10.87261	
101.891	10.79383	
102.402	10.80994	
102.912	10.84088	
103.422	10.75733	
103.933	10.80471	
104.443	10.75798	
104.954	10.70000	
105.464	10.70000	
105.975	10.70000	
106.485	10.80544	
106.996	10.70000	
107.506	10.86417	
108.017	11.79274	
108.527	11.33860	
109.038	10.88928	
109.548	11.34816	
110.059	11.58815	
110.569	11.63799	
111.080	11.34887	
111.590	11.63430	
112.101	11.38031	
112.611	11.79281	
113.122	11.96822	
113.632	11.30102	
114.142	11.47487	
114.653	11.09582	
