[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 18:27:51

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 18:18:31	
Measurement duration (s)	28.732	
File Name	2018_12_17_18_18_31_243	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	12.2000000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.80953	
0.817	10.82188	
1.327	10.79913	
1.838	10.82484	
2.348	10.79706	
2.859	10.80550	
3.369	10.80183	
3.880	10.82232	
4.390	10.82990	
4.901	10.85418	
5.411	10.88251	
5.922	10.79878	
6.432	10.82584	
6.942	10.81740	
7.453	10.84394	
7.963	10.81869	
8.474	10.82590	
8.984	10.81265	
9.495	10.80192	
10.005	10.82293	
10.516	10.87207	
11.026	10.84023	
11.537	10.84056	
12.047	10.83250	
12.558	10.82514	
13.068	10.83213	
13.579	10.83936	
14.089	10.83723	
14.600	10.80521	
15.110	10.79046	
15.621	10.79880	
16.131	10.83455	
16.642	10.83417	
17.152	10.79057	
17.662	10.82948	
18.173	10.87718	
18.683	10.81686	
19.194	10.76626	
19.704	10.82766	
20.215	10.84460	
20.725	10.81911	
21.236	10.83246	
21.746	10.84437	
22.257	10.84018	
22.767	10.87038	
23.278	10.82624	
23.788	10.80006	
24.299	10.84062	
24.809	10.84817	
25.320	10.78720	
25.830	10.80764	
26.341	10.85168	
26.851	10.82205	
27.362	10.82786	
27.872	10.83934	
28.382	10.95020	
28.893	10.81773	
29.403	10.81601	
29.914	10.87718	
30.424	10.82251	
30.935	10.80594	
31.445	10.82324	
31.956	10.81826	
32.466	10.81905	
32.977	10.85761	
33.487	10.81574	
33.998	10.80742	
34.508	10.89541	
35.019	10.80495	
35.529	10.82557	
36.040	10.82686	
36.550	10.81801	
37.061	10.81939	
37.571	10.85106	
38.082	10.80929	
38.592	10.85057	
39.102	10.82681	
39.613	10.82248	
40.123	10.85179	
40.634	10.85446	
41.144	10.88350	
41.655	10.81149	
42.165	10.78804	
42.676	10.90825	
43.186	10.82605	
43.697	10.82580	
44.207	10.81381	
44.718	10.81363	
45.228	10.80882	
45.739	10.88844	
46.249	10.82569	
46.760	10.78828	
47.270	10.85900	
47.781	10.89188	
48.291	10.87642	
48.802	10.82748	
49.312	10.81553	
49.822	10.84387	
50.333	10.85273	
50.843	10.83241	
51.354	10.80906	
51.864	10.86196	
52.375	10.85666	
52.885	10.81957	
53.396	10.81214	
53.906	10.82401	
54.417	10.83631	
54.927	10.82199	
55.438	10.83032	
55.948	10.85661	
56.459	10.88300	
56.969	10.80474	
57.480	10.80950	
57.990	10.82876	
58.501	10.82623	
59.011	10.84770	
59.522	10.83926	
60.032	10.87734	
60.542	10.94887	
61.053	10.77337	
61.563	10.76169	
62.074	10.83127	
62.584	10.79453	
63.095	10.79872	
63.605	10.81027	
64.116	10.83275	
64.626	10.86716	
65.137	10.78787	
65.647	10.81138	
66.158	10.79484	
66.668	10.80789	
67.179	10.86270	
67.689	10.86913	
68.200	10.82144	
68.710	10.81460	
69.221	10.83559	
69.731	10.84150	
70.242	10.79680	
70.752	10.80307	
71.262	10.83946	
71.773	10.83117	
72.283	10.88686	
72.794	10.77375	
73.304	10.80662	
73.815	10.80125	
74.325	10.86760	
74.836	10.83064	
75.346	10.81188	
75.857	10.90715	
76.367	10.83940	
76.878	10.81861	
77.388	10.82694	
77.899	10.85543	
78.409	10.80251	
78.920	10.83753	
79.430	10.84473	
79.941	10.84938	
80.451	10.93756	
80.962	10.80365	
81.472	10.83010	
81.982	10.77454	
82.493	10.83144	
83.003	10.84351	
83.514	10.82230	
84.024	10.85919	
84.535	10.83058	
85.045	10.79450	
85.556	10.82053	
86.066	10.78718	
86.577	10.79642	
87.087	10.77949	
87.598	10.76426	
88.108	10.78058	
88.619	10.77772	
89.129	10.85061	
89.640	11.50039	
90.150	10.81788	
90.661	11.02550	
91.171	10.84304	
91.682	10.97556	
92.192	10.78976	
92.702	10.84998	
93.213	10.82674	
93.723	10.85279	
94.234	10.82190	
94.744	10.80020	
95.255	10.81911	
95.765	10.83148	
96.276	10.76466	
96.786	10.91448	
97.297	10.84317	
97.807	10.79599	
98.318	10.82011	
98.828	10.81246	
99.339	10.84076	
99.849	10.82385	
100.360	10.86578	
100.870	10.78560	
101.381	10.78548	
101.891	10.76233	
102.402	10.81354	
102.912	10.85456	
103.422	10.76342	
103.933	10.75708	
104.443	10.78512	
104.954	10.75398	
105.464	10.73968	
105.975	10.74260	
106.485	11.20999	
106.996	12.06384	
107.506	11.79417	
108.017	11.51449	
108.527	11.84632	
109.038	10.80201	
109.548	11.48768	
110.059	10.99948	
110.569	11.46437	
111.080	11.32790	
111.590	11.08793	
112.101	11.51613	
112.611	10.98542	
113.122	12.09782	
113.632	12.00790	
114.142	11.56226	
114.653	11.23927	
