[FILEINFO]
Version	2.0
Type	Profile
Date	2018/12/17 18:27:19

[DITEST]
Serial Number	18ST1087	
Type	STA-R	

[MEASUREMENT]
Date	2018/12/17 18:12:59	
Measurement duration (s)	29.055	
File Name	2018_12_17_18_12_59_769	
Sensor name	Training 1	
Sensor ID	23	
Sensor Length (m)	115.00	
Sample Count	226	
Spatial Resolution (m)	1.0	
Sampling Interval (ns)	5	
Averaging	2000	
Pulse Rate (kHz)	25	
Frequency start (GHz)	10.7	
Frequency stop (GHz)	12.2000000000002	
Frequency step set (GHz)	0.005	
Frequency step actual (MHz)	5.0	
Nb of frequency peak	2	
Sensor configuration	Single-end	
Frequency scan mode	Manual	
Probe attenuation (%)	0	
Pulse power factor (%)	0	

[MAINTENANCEINFO]
Internal		

[DATADESCRIPTION]
Nb of measurements	1
Distance unit	m
Data type	Brillouin Frequency
Data unit	GHz
Measurement Mode	Absolute

[DATA]	
0.306	10.82796	
0.817	10.80807	
1.327	10.80323	
1.838	10.81707	
2.348	10.82971	
2.859	10.81601	
3.369	10.83425	
3.880	10.81964	
4.390	10.82971	
4.901	10.82055	
5.411	10.81419	
5.922	10.83200	
6.432	10.82002	
6.942	10.81797	
7.453	10.77586	
7.963	10.81513	
8.474	10.89279	
8.984	10.82243	
9.495	10.80718	
10.005	10.80902	
10.516	10.81633	
11.026	10.80274	
11.537	10.85485	
12.047	10.83905	
12.558	10.83415	
13.068	10.86043	
13.579	10.83264	
14.089	10.81747	
14.600	10.81004	
15.110	10.77804	
15.621	10.78820	
16.131	10.82405	
16.642	10.79631	
17.152	10.77571	
17.662	10.78704	
18.173	10.82218	
18.683	10.80571	
19.194	10.81616	
19.704	10.81449	
20.215	10.81573	
20.725	10.80198	
21.236	10.82850	
21.746	10.83623	
22.257	10.80739	
22.767	10.81641	
23.278	10.84801	
23.788	10.80082	
24.299	10.82114	
24.809	10.82434	
25.320	10.98636	
25.830	10.96029	
26.341	10.80383	
26.851	10.78507	
27.362	10.82016	
27.872	10.80488	
28.382	10.81070	
28.893	10.79782	
29.403	10.81348	
29.914	10.85416	
30.424	10.80211	
30.935	10.83053	
31.445	10.84446	
31.956	10.82313	
32.466	10.78714	
32.977	10.81403	
33.487	10.92615	
33.998	10.79535	
34.508	10.80059	
35.019	10.76269	
35.529	10.80661	
36.040	10.84802	
36.550	10.82671	
37.061	10.81665	
37.571	10.88656	
38.082	10.83378	
38.592	10.81820	
39.102	10.77505	
39.613	10.79983	
40.123	10.82357	
40.634	10.85034	
41.144	10.78810	
41.655	10.85690	
42.165	10.84584	
42.676	10.79717	
43.186	10.78787	
43.697	10.78045	
44.207	10.84219	
44.718	10.81942	
45.228	10.82694	
45.739	10.90062	
46.249	10.80034	
46.760	10.81213	
47.270	10.82291	
47.781	10.85561	
48.291	10.84110	
48.802	10.70000	
49.312	10.80070	
49.822	10.80106	
50.333	10.83361	
50.843	10.78298	
51.354	10.81466	
51.864	10.79981	
52.375	10.81514	
52.885	10.80551	
53.396	10.83938	
53.906	10.83928	
54.417	10.83925	
54.927	10.81593	
55.438	10.80649	
55.948	10.82000	
56.459	10.82080	
56.969	10.79540	
57.480	10.84860	
57.990	10.84129	
58.501	10.78855	
59.011	10.81277	
59.522	10.80485	
60.032	10.79375	
60.542	10.79525	
61.053	10.83705	
61.563	10.77100	
62.074	10.94721	
62.584	10.80718	
63.095	10.87697	
63.605	10.80563	
64.116	10.85807	
64.626	10.82168	
65.137	10.80720	
65.647	10.82516	
66.158	10.85400	
66.668	10.87122	
67.179	10.80943	
67.689	10.81347	
68.200	10.82141	
68.710	10.82774	
69.221	10.82249	
69.731	10.85347	
70.242	10.81922	
70.752	10.85662	
71.262	10.78855	
71.773	10.79262	
72.283	10.83843	
72.794	10.82967	
73.304	10.82177	
73.815	10.82132	
74.325	10.79771	
74.836	10.83230	
75.346	10.82341	
75.857	10.77262	
76.367	10.79391	
76.878	10.80893	
77.388	10.80804	
77.899	10.82403	
78.409	10.81450	
78.920	10.80757	
79.430	10.81171	
79.941	10.82001	
80.451	10.85703	
80.962	10.81497	
81.472	10.82105	
81.982	10.81037	
82.493	10.84505	
83.003	10.70000	
83.514	10.87564	
84.024	10.77329	
84.535	10.80575	
85.045	10.82490	
85.556	10.78036	
86.066	10.78401	
86.577	10.74329	
87.087	10.77929	
87.598	10.77535	
88.108	10.77676	
88.619	10.70000	
89.129	10.99494	
89.640	10.79769	
90.150	11.28357	
90.661	10.85677	
91.171	10.79786	
91.682	10.86066	
92.192	10.82082	
92.702	10.99081	
93.213	10.79201	
93.723	10.80131	
94.234	10.79537	
94.744	10.84000	
95.255	10.85230	
95.765	10.79533	
96.276	10.76575	
96.786	10.70000	
97.297	10.87905	
97.807	10.84837	
98.318	10.77010	
98.828	10.80150	
99.339	10.70000	
99.849	10.82364	
100.360	10.78592	
100.870	10.80182	
101.381	10.83942	
101.891	10.83411	
102.402	10.81904	
102.912	10.83048	
103.422	10.76730	
103.933	10.77230	
104.443	10.77688	
104.954	10.75274	
105.464	10.71724	
105.975	10.70000	
106.485	10.82892	
106.996	10.70000	
107.506	10.70000	
108.017	10.70000	
108.527	11.44586	
109.038	11.03125	
109.548	11.50633	
110.059	10.99474	
110.569	11.12848	
111.080	12.00225	
111.590	11.03045	
112.101	11.03783	
112.611	11.54433	
113.122	11.89508	
113.632	10.70000	
114.142	10.79169	
114.653	11.74793	
